subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS15,13,Start13,Stop13,515757.2007347985,515762.1894501845,4.0,7.0,0,7.0,True,"[np.float64(0.40851210138259925), np.float64(0.22573483601638625), np.float64(0.16858170317282328), np.float64(0.20225356410088935), np.float64(0.2835994210570904), np.float64(0.2742295518839364)]",robust_detrend
SS15,14,Start14,Stop14,515769.38437020854,515774.37568129465,4.0,8.0,1,8.0,True,"[np.float64(0.2643628748248267), np.float64(0.48425095221657166), np.float64(0.2362028291687184), np.float64(0.1963315601190837), np.float64(0.3030304147857592), np.float64(0.2517956496757346)]",robust_detrend
SS15,15,Start15,Stop15,515781.77503932227,515786.77569900843,4.0,9.0,2,9.0,True,"[np.float64(0.32195641675568054), np.float64(0.20050437029066528), np.float64(0.49182529586719614), np.float64(0.22705188091131967), np.float64(0.3360388336854808), np.float64(0.1958349748568401)]",robust_detrend
SS15,16,Start16,Stop16,515793.9795701327,515798.98088151886,4.0,11.0,3,11.0,True,"[np.float64(0.22806464942732857), np.float64(0.23296589876507656), np.float64(0.18475301355688634), np.float64(0.33588008960861493), np.float64(0.2874264641364094), np.float64(0.25437911201657937)]",robust_detrend
SS15,17,Start17,Stop17,515806.18315434305,515811.4116919332,4.0,7.5,4,7.5,True,"[np.float64(0.22870609277727857), np.float64(0.19423399361568372), np.float64(0.2277566161983849), np.float64(0.156723758811237), np.float64(0.3992222839061735), np.float64(0.24159439704261243)]",robust_detrend
SS15,18,Start18,Stop18,515818.5863903569,515823.58863014315,4.0,8.5,5,8.5,True,"[np.float64(0.24195279087025975), np.float64(0.2296274442697057), np.float64(0.258520834985172), np.float64(0.20622869662339618), np.float64(0.2873389827160175), np.float64(0.42888155067462397)]",robust_detrend
SS15,19,Start19,Stop19,515830.7961934674,515835.7884875535,4.0,7.0,0,7.0,True,"[np.float64(0.4870637252289418), np.float64(0.28496774771701405), np.float64(0.2133728672107556), np.float64(0.21123153660476868), np.float64(0.2941531973182883), np.float64(0.2039647268072887)]",robust_detrend
SS15,20,Start20,Stop20,515847.010381247,515848.0186737643,4.0,8.0,4,7.5,False,"[np.float64(0.21449482958908897), np.float64(0.2553815333757757), np.float64(0.20811313098123715), np.float64(0.23300365649815177), np.float64(0.2938455675937775), np.float64(0.207853912371895)]",robust_detrend
SS16,1,Start1,Stop1,516148.9227579596,516153.92631683586,4.0,7.0,0,7.0,True,"[np.float64(0.5079944042872845), np.float64(0.272460380788722), np.float64(0.18039598908882473), np.float64(0.2247979193458258), np.float64(0.33821553235291696), np.float64(0.19695468749921338)]",robust_detrend
SS16,2,Start2,Stop2,516161.13849698985,516166.33096717275,4.0,8.0,1,8.0,True,"[np.float64(0.326411245527242), np.float64(0.41077812021443827), np.float64(0.2093644693293374), np.float64(0.23777329854775867), np.float64(0.23391902545482685), np.float64(0.20515159205994007)]",robust_detrend
SS16,3,Start3,Stop3,516173.8416115373,516178.5396256028,4.0,9.0,0,7.0,False,"[np.float64(0.3510011164876635), np.float64(0.2507224379274763), np.float64(0.3251056802568504), np.float64(0.18496551284180543), np.float64(0.2515082876906093), np.float64(0.21863976909326407)]",robust_detrend
SS16,4,Start4,Stop4,516185.7397893564,516190.7369018324,4.0,11.0,3,11.0,True,"[np.float64(0.2624272061342192), np.float64(0.25389225508377894), np.float64(0.25662750362553916), np.float64(0.39827083380686285), np.float64(0.32359135836083525), np.float64(0.2304552155224723)]",robust_detrend
SS16,5,Start5,Stop5,516197.93972548615,516202.9446760624,4.0,7.5,4,7.5,True,"[np.float64(0.24244150811608955), np.float64(0.1997111327204909), np.float64(0.20675729738676235), np.float64(0.20635555438320513), np.float64(0.4854634038811313), np.float64(0.20193395571992523)]",robust_detrend
SS16,6,Start6,Stop6,516210.14500071603,516215.14765529224,4.0,8.5,5,8.5,True,"[np.float64(0.26938828891586497), np.float64(0.22907350322567155), np.float64(0.1803646129024151), np.float64(0.20047200921070268), np.float64(0.3031483494783899), np.float64(0.43268755073065146)]",robust_detrend
SS16,7,Start7,Stop7,516222.54971675295,516227.5508497291,4.0,7.0,0,7.0,True,"[np.float64(0.392218275398327), np.float64(0.30558523388323017), np.float64(0.27155575386421493), np.float64(0.16170386392082467), np.float64(0.24433664170288177), np.float64(0.21480206711937044)]",robust_detrend
SS16,8,Start8,Stop8,516234.96239719016,516239.9587258662,4.0,8.0,1,8.0,True,"[np.float64(0.33177915049683776), np.float64(0.47395060076435397), np.float64(0.31117261461711665), np.float64(0.22849520589287511), np.float64(0.2296901716187931), np.float64(0.14121848632712147)]",robust_detrend
SS16,9,Start9,Stop9,516247.16278981994,516252.3765025036,4.0,9.0,2,9.0,True,"[np.float64(0.2770784436585533), np.float64(0.23609560147027245), np.float64(0.39751256360524606), np.float64(0.18834201670474876), np.float64(0.3024134435939263), np.float64(0.2379736265300617)]",robust_detrend
SS16,10,Start10,Stop10,516259.57683435717,516264.37112262606,4.0,11.0,3,11.0,True,"[np.float64(0.2050253658483232), np.float64(0.2808571793904315), np.float64(0.20220123941301904), np.float64(0.3376340552961167), np.float64(0.3049858138926019), np.float64(0.2196772967825016)]",robust_detrend
SS16,11,Start11,Stop11,516271.77203298674,516276.77501666296,4.0,7.5,4,7.5,True,"[np.float64(0.2375284205335925), np.float64(0.22334917775911658), np.float64(0.18970854438891102), np.float64(0.19788843355303984), np.float64(0.49064322789922515), np.float64(0.2110131608364672)]",robust_detrend
SS16,12,Start12,Stop12,516283.98399221693,516288.9812981929,4.0,8.5,5,8.5,True,"[np.float64(0.22538406799432445), np.float64(0.24245081240166297), np.float64(0.20112549208745678), np.float64(0.15437101100279213), np.float64(0.2941501278426303), np.float64(0.30844316548487855)]",robust_detrend
SS16,13,Start13,Stop13,516296.1840650466,516301.1879057228,4.0,7.0,0,7.0,True,"[np.float64(0.46803075641472225), np.float64(0.2531846926755395), np.float64(0.20514686308533006), np.float64(0.27025870753533743), np.float64(0.2528478910804486), np.float64(0.2523759578530175)]",robust_detrend
SS16,14,Start14,Stop14,516308.59743008384,516313.5918537598,4.0,8.0,1,8.0,True,"[np.float64(0.28632659080111783), np.float64(0.5116388672486945), np.float64(0.22492312782451668), np.float64(0.24031986917295636), np.float64(0.31893403911101204), np.float64(0.19796417837620792)]",robust_detrend
SS16,15,Start15,Stop15,516320.79527991347,516325.8040323899,4.0,9.0,2,9.0,True,"[np.float64(0.22619352329417833), np.float64(0.21616279260171195), np.float64(0.383098211300073), np.float64(0.2578963066519451), np.float64(0.2643969263209673), np.float64(0.2999436850472045)]",robust_detrend
SS16,16,Start16,Stop16,516333.00281244353,516338.0100356199,4.0,11.0,3,11.0,True,"[np.float64(0.1785638186446678), np.float64(0.32078865505412957), np.float64(0.25414649883659307), np.float64(0.33771597498858674), np.float64(0.24066074879336893), np.float64(0.19196143005112704)]",robust_detrend
SS16,17,Start17,Stop17,516345.4092162805,516350.40836645657,4.0,7.5,4,7.5,True,"[np.float64(0.2426486005363585), np.float64(0.19838544620216655), np.float64(0.19671004927882654), np.float64(0.20123134231041348), np.float64(0.3991397556535336), np.float64(0.2330419577388029)]",robust_detrend
SS16,18,Start18,Stop18,516357.6116120103,516362.6188484867,4.0,8.5,5,8.5,True,"[np.float64(0.2520117529093211), np.float64(0.2212998680679683), np.float64(0.1898196520522481), np.float64(0.187655361670136), np.float64(0.3483336298045013), np.float64(0.3904562889364365)]",robust_detrend
SS16,19,Start19,Stop19,516369.8303562407,516374.82180481654,4.0,7.0,0,7.0,True,"[np.float64(0.3740241120595547), np.float64(0.27762976373318615), np.float64(0.15758805454065608), np.float64(0.22363372959412123), np.float64(0.32788762322147336), np.float64(0.22774244868499585)]",robust_detrend
SS16,20,Start20,Stop20,516382.0273571703,516387.0333977466,4.0,8.0,1,8.0,True,"[np.float64(0.1873047137397107), np.float64(0.4837883565221034), np.float64(0.18437153059376346), np.float64(0.17809568473009882), np.float64(0.36845137685092466), np.float64(0.1888573813606643)]",robust_detrend
SS16,21,Start21,Stop21,516394.0345714932,516399.23384637636,4.0,9.0,2,9.0,True,"[np.float64(0.23556927903384609), np.float64(0.23123306406999422), np.float64(0.3846078261638195), np.float64(0.17970472123809503), np.float64(0.280261563770735), np.float64(0.20331183904098055)]",robust_detrend
SS16,22,Start22,Stop22,516406.43837673013,516411.4418053064,4.0,11.0,4,7.5,False,"[np.float64(0.24368844789891372), np.float64(0.2692216908682818), np.float64(0.17569330603892475), np.float64(0.33946635049873825), np.float64(0.3449822235889555), np.float64(0.23063004594355208)]",robust_detrend
SS16,23,Start23,Stop23,516418.6467098601,516423.64796763635,4.0,7.5,4,7.5,True,"[np.float64(0.19348239937726583), np.float64(0.20390511234283243), np.float64(0.19989806460698092), np.float64(0.16443384863206104), np.float64(0.5580647445147405), np.float64(0.2494007961236877)]",robust_detrend
SS16,24,Start24,Stop24,516430.8607081904,516435.87295866694,4.0,8.5,5,8.5,True,"[np.float64(0.24047584941127084), np.float64(0.21609887267807948), np.float64(0.24183092044972254), np.float64(0.13858920499075186), np.float64(0.2520620839867211), np.float64(0.32869945026514613)]",robust_detrend
SS17,1,Start1,Stop1,516943.7625969689,516948.76032041194,4.0,7.0,0,7.0,True,"[np.float64(0.4039681838594713), np.float64(0.1776943816959153), np.float64(0.20603838611463285), np.float64(0.1918728677114633), np.float64(0.3138897209758511), np.float64(0.16980113433451877)]",robust_detrend
SS17,2,Start2,Stop2,516956.1725251275,516961.1682716705,4.0,8.0,1,8.0,True,"[np.float64(0.22835480602510916), np.float64(0.3058165996686979), np.float64(0.18079646244207698), np.float64(0.15476726681864622), np.float64(0.27133300975940305), np.float64(0.2485733697945485)]",robust_detrend
SS17,3,Start3,Stop3,516968.5726855862,516973.58109942905,4.0,9.0,0,7.0,False,"[np.float64(0.30342247465654243), np.float64(0.27139238477637606), np.float64(0.3014460554718367), np.float64(0.13686525501568522), np.float64(0.2711535384210003), np.float64(0.15581837163226012)]",robust_detrend
SS17,4,Start4,Stop4,516980.7779530471,516985.78659688996,4.0,11.0,0,7.0,False,"[np.float64(0.3379967630873364), np.float64(0.22100613070815822), np.float64(0.19473997037535137), np.float64(0.3354373913748872), np.float64(0.2840622567160066), np.float64(0.22213645880424648)]",robust_detrend
SS17,5,Start5,Stop5,516992.9924703078,516998.1907851486,4.0,7.5,4,7.5,True,"[np.float64(0.3796824345167761), np.float64(0.2562553416044411), np.float64(0.2075079392555538), np.float64(0.22885862805025367), np.float64(0.4623299032938158), np.float64(0.17401111504764383)]",robust_detrend
SS17,6,Start6,Stop6,517005.3915852665,517010.39791770943,4.0,8.5,5,8.5,True,"[np.float64(0.23823389048643262), np.float64(0.18091258479896163), np.float64(0.15095022336350186), np.float64(0.2064986742375232), np.float64(0.23703710163066022), np.float64(0.3129932872986184)]",robust_detrend
SS17,7,Start7,Stop7,517017.60575892724,517022.6053645703,4.0,7.0,0,7.0,True,"[np.float64(0.3606702616162771), np.float64(0.20261916366291668), np.float64(0.18086517646619094), np.float64(0.16890258552550996), np.float64(0.32811003558017166), np.float64(0.27699215675230937)]",robust_detrend
SS17,8,Start8,Stop8,517029.8069541882,517034.8199241311,4.0,8.0,1,8.0,True,"[np.float64(0.3319698631434281), np.float64(0.3631769619214137), np.float64(0.22017599036937022), np.float64(0.21263070436592396), np.float64(0.21187512657699342), np.float64(0.2452673798046333)]",robust_detrend
SS17,9,Start9,Stop9,517042.021281849,517047.21550578985,4.0,9.0,0,7.0,False,"[np.float64(0.34382836658490246), np.float64(0.2978792652399658), np.float64(0.31343980244976843), np.float64(0.21086342378425363), np.float64(0.2526970765320606), np.float64(0.2072238729202663)]",robust_detrend
SS17,10,Start10,Stop10,517054.42236840766,517059.4281269506,4.0,11.0,0,7.0,False,"[np.float64(0.3738186542099731), np.float64(0.24942337220439886), np.float64(0.2052157434776579), np.float64(0.35845930367860246), np.float64(0.28694145033266377), np.float64(0.1947908853619063)]",robust_detrend
SS17,11,Start11,Stop11,517066.8257845663,517071.82841420925,4.0,7.5,4,7.5,True,"[np.float64(0.2963954802851908), np.float64(0.2029675656936889), np.float64(0.14590817969095315), np.float64(0.1233527890974602), np.float64(0.47139278463476564), np.float64(0.1948000076029852)]",robust_detrend
SS17,12,Start12,Stop12,517079.0320914272,517084.0359113701,4.0,8.5,0,7.0,False,"[np.float64(0.3612271948183453), np.float64(0.20317533224676415), np.float64(0.1637695440769838), np.float64(0.14332802248803467), np.float64(0.23384708183115271), np.float64(0.30442056930733014)]",robust_detrend
SS17,13,Start13,Stop13,517091.2505807879,517096.44183602877,4.0,7.0,0,7.0,True,"[np.float64(0.347638271410124), np.float64(0.22838957320105227), np.float64(0.1860989783531938), np.float64(0.159322055300154), np.float64(0.3004212998651712), np.float64(0.17340099202035114)]",robust_detrend
SS17,14,Start14,Stop14,517103.64814684656,517108.64975858957,4.0,8.0,1,8.0,True,"[np.float64(0.2970421022965061), np.float64(0.3943229254529137), np.float64(0.1454987060757725), np.float64(0.19150211761821406), np.float64(0.25203300824199654), np.float64(0.2036614809316423)]",robust_detrend
SS17,15,Start15,Stop15,517115.8555946075,517120.8596416504,4.0,9.0,2,9.0,True,"[np.float64(0.360808845238713), np.float64(0.18663942557100477), np.float64(0.37500168023324665), np.float64(0.1679444368044751), np.float64(0.22176991108669178), np.float64(0.1756589256374136)]",robust_detrend
SS17,16,Start16,Stop16,517128.05954526836,517133.26343360904,4.0,11.0,3,11.0,True,"[np.float64(0.24895280054224886), np.float64(0.26002833986135254), np.float64(0.17676405138996285), np.float64(0.3888401389473101), np.float64(0.2527675902974111), np.float64(0.17523673944258775)]",robust_detrend
SS17,17,Start17,Stop17,517140.4696355269,517145.47023636993,4.0,7.5,4,7.5,True,"[np.float64(0.2076543224278966), np.float64(0.26762732854787946), np.float64(0.19464871857466803), np.float64(0.2057949669712512), np.float64(0.4859991791690033), np.float64(0.2666528115821851)]",robust_detrend
SS17,18,Start18,Stop18,517152.68882148765,517157.88316912844,4.0,8.5,5,8.5,True,"[np.float64(0.22636187491557835), np.float64(0.2165708960798403), np.float64(0.18359272348102654), np.float64(0.22857909824892786), np.float64(0.2702660833725104), np.float64(0.40688333885164973)]",robust_detrend
SS17,19,Start19,Stop19,517165.1069382461,517169.89146299154,4.0,7.0,0,7.0,True,"[np.float64(0.3868081494394578), np.float64(0.16779583221438968), np.float64(0.1542887995958511), np.float64(0.15861374042085374), np.float64(0.33708005510049294), np.float64(0.23608963685636303)]",robust_detrend
SS17,20,Start20,Stop20,517177.0936151095,517182.0939980525,4.0,8.0,1,8.0,True,"[np.float64(0.425322644729977), np.float64(0.4482256360832161), np.float64(0.18305763224099353), np.float64(0.14477530496609156), np.float64(0.20589468869244384), np.float64(0.2036425415216741)]",robust_detrend
SS17,21,Start21,Stop21,517189.49616306816,517194.5000776111,4.0,9.0,2,9.0,True,"[np.float64(0.2426864508378451), np.float64(0.19591457302036192), np.float64(0.3923134926371224), np.float64(0.1712696718052651), np.float64(0.30742800102618884), np.float64(0.1581608465302055)]",robust_detrend
SS17,22,Start22,Stop22,517201.702726329,517206.7339513716,4.0,11.0,3,11.0,True,"[np.float64(0.252351116895803), np.float64(0.25122220754634406), np.float64(0.15445953015178457), np.float64(0.36067069574979954), np.float64(0.2378345345327602), np.float64(0.23717757614132517)]",robust_detrend
SS17,23,Start23,Stop23,517213.9173116898,517218.91083293286,4.0,7.5,4,7.5,True,"[np.float64(0.16614686476519078), np.float64(0.15303624685217487), np.float64(0.16241517564000266), np.float64(0.22107926138693723), np.float64(0.4069132450127972), np.float64(0.16632398115509697)]",robust_detrend
SS17,24,Start24,Stop24,517226.11518505076,517231.12470009364,4.0,8.5,5,8.5,True,"[np.float64(0.2548677605951517), np.float64(0.13337881326483586), np.float64(0.17871873815980682), np.float64(0.1588781871369209), np.float64(0.24480721607003814), np.float64(0.4448395417941848)]",robust_detrend
SS18,1,Start1,Stop1,518342.4482368199,518347.4486566022,4.0,7.0,0,7.0,True,"[np.float64(0.4045401336764291), np.float64(0.23412314155287348), np.float64(0.26100317997398037), np.float64(0.2296777746227272), np.float64(0.2999764659942084), np.float64(0.1980896459192003)]",robust_detrend
SS18,2,Start2,Stop2,518354.6683597879,518359.6600627706,4.0,8.0,4,7.5,False,"[np.float64(0.26582221149624147), np.float64(0.31319078306474474), np.float64(0.20497019661469723), np.float64(0.18921003807314318), np.float64(0.3294287722238798), np.float64(0.1910403331987652)]",robust_detrend
SS18,3,Start3,Stop3,518367.0664814482,518372.0745893302,4.0,9.0,2,9.0,True,"[np.float64(0.17731958442059095), np.float64(0.21232952127451926), np.float64(0.4183074877690889), np.float64(0.18287925411759512), np.float64(0.33192461743887913), np.float64(0.23348523429528403)]",robust_detrend
SS18,4,Start4,Stop4,518379.2738054167,518384.274722799,4.0,11.0,3,11.0,True,"[np.float64(0.3145159704247598), np.float64(0.322218030442096), np.float64(0.25554483570235464), np.float64(0.40624016233172683), np.float64(0.3065289936881581), np.float64(0.19805536242431676)]",robust_detrend
SS18,5,Start5,Stop5,518391.4805757854,518396.49035796727,4.0,7.5,4,7.5,True,"[np.float64(0.23233622468217682), np.float64(0.20184629488470945), np.float64(0.3077482879173827), np.float64(0.15126269403250564), np.float64(0.5677182355927212), np.float64(0.20148247997378615)]",robust_detrend
SS18,6,Start6,Stop6,518403.892874345,518408.89162202744,4.0,8.5,5,8.5,True,"[np.float64(0.22761088222679055), np.float64(0.22321682368699208), np.float64(0.24801213565258154), np.float64(0.21624740723846983), np.float64(0.2990909731051405), np.float64(0.3048942216368029)]",robust_detrend
SS18,7,Start7,Stop7,518416.1940790095,518421.10271569586,4.0,7.0,0,7.0,True,"[np.float64(0.3720303961184687), np.float64(0.2726317668590001), np.float64(0.2065233337246219), np.float64(0.2338672693546442), np.float64(0.2503363240464514), np.float64(0.2022359657062607)]",robust_detrend
SS18,8,Start8,Stop8,518428.31130508205,518433.31564326416,4.0,8.0,1,8.0,True,"[np.float64(0.31322230771784965), np.float64(0.531912866785569), np.float64(0.1958043681821632), np.float64(0.1786262192279056), np.float64(0.2704498251306307), np.float64(0.20336032961165032)]",robust_detrend
SS18,9,Start9,Stop9,518440.52173205046,518445.7182285242,4.0,9.0,0,7.0,False,"[np.float64(0.40326082441888556), np.float64(0.22453680922114816), np.float64(0.3438399622515601), np.float64(0.1642082846266744), np.float64(0.2998369359317842), np.float64(0.2317744048800026)]",robust_detrend
SS18,10,Start10,Stop10,518452.92812801036,518457.9321443926,4.0,11.0,3,11.0,True,"[np.float64(0.24507962191959917), np.float64(0.2578907770572367), np.float64(0.17508489054143583), np.float64(0.2888437077210825), np.float64(0.2804420603450307), np.float64(0.16478602812451915)]",robust_detrend
SS18,11,Start11,Stop11,518465.135306279,518470.13639756123,4.0,7.5,4,7.5,True,"[np.float64(0.23164592651894272), np.float64(0.24972682277750935), np.float64(0.17441617257442987), np.float64(0.2512878229537298), np.float64(0.4936381165381144), np.float64(0.21002241448474998)]",robust_detrend
SS18,12,Start12,Stop12,518477.3443800475,518482.39158102777,4.0,8.5,5,8.5,True,"[np.float64(0.3003364722012372), np.float64(0.19009563630915008), np.float64(0.19605828981671827), np.float64(0.16215609689854418), np.float64(0.278319023471196), np.float64(0.4305154068708061)]",robust_detrend
SS18,13,Start13,Stop13,518489.55046871613,518494.5528388984,4.0,7.0,0,7.0,True,"[np.float64(0.432107151173864), np.float64(0.23590227370220065), np.float64(0.25827205726427044), np.float64(0.1796227861906168), np.float64(0.3900141680507153), np.float64(0.2118168377885327)]",robust_detrend
SS18,14,Start14,Stop14,518501.75634208473,518506.7643277668,4.0,8.0,0,7.0,False,"[np.float64(0.3677582723248793), np.float64(0.32116363656681424), np.float64(0.15035920940475397), np.float64(0.1648105239348692), np.float64(0.29990019071766116), np.float64(0.2004497353514309)]",robust_detrend
SS18,15,Start15,Stop15,518513.9678749531,518518.9938117343,4.0,9.0,0,7.0,False,"[np.float64(0.3888759417595284), np.float64(0.24176095368727188), np.float64(0.31162697114323196), np.float64(0.29110075586978823), np.float64(0.22769625838710586), np.float64(0.21986407640246838)]",robust_detrend
SS18,16,Start16,Stop16,518526.17460362177,518531.37870109524,4.0,11.0,3,11.0,True,"[np.float64(0.24826893257783053), np.float64(0.26636662111854714), np.float64(0.3058553981669142), np.float64(0.4846639531039822), np.float64(0.2707223851628737), np.float64(0.16782079675503195)]",robust_detrend
SS18,17,Start17,Stop17,518538.58879198134,518543.60156056314,4.0,7.5,4,7.5,True,"[np.float64(0.24532422112841218), np.float64(0.20752561318520427), np.float64(0.2084058861894623), np.float64(0.2302097173550319), np.float64(0.468825207996436), np.float64(0.20073671323552833)]",robust_detrend
SS18,18,Start18,Stop18,518550.79736254987,518555.7947545323,4.0,8.5,5,8.5,True,"[np.float64(0.2035068597344027), np.float64(0.23343148766991312), np.float64(0.2884564232956784), np.float64(0.212943741510533), np.float64(0.24349814986761253), np.float64(0.4525325540463128)]",robust_detrend
SS18,19,Start19,Stop19,518562.99874641874,518568.00419790077,4.0,7.0,0,7.0,True,"[np.float64(0.4405617966473645), np.float64(0.2197446340142817), np.float64(0.19671013833816436), np.float64(0.2048046876276563), np.float64(0.36406966863323276), np.float64(0.20626992400570138)]",robust_detrend
SS18,20,Start20,Stop20,518575.2066488873,518580.20736756956,4.0,8.0,1,8.0,True,"[np.float64(0.2765964000152497), np.float64(0.44579613319918215), np.float64(0.2464415835363788), np.float64(0.20566051979233313), np.float64(0.34582825132404427), np.float64(0.2263902639408865)]",robust_detrend
SS18,21,Start21,Stop21,518587.4197369556,518592.4228655378,4.0,9.0,2,9.0,True,"[np.float64(0.24675688213112187), np.float64(0.2257680877814766), np.float64(0.4101262540522734), np.float64(0.24446616329236748), np.float64(0.21196060587278848), np.float64(0.22954496596799853)]",robust_detrend
SS18,22,Start22,Stop22,518599.8254189155,518604.8299710977,4.0,11.0,3,11.0,True,"[np.float64(0.35832122756423584), np.float64(0.24883797362863191), np.float64(0.20455489730167267), np.float64(0.3978558137334118), np.float64(0.27020605707435635), np.float64(0.2244466590492611)]",robust_detrend
SS18,23,Start23,Stop23,518612.035384484,518617.0529650656,4.0,7.5,4,7.5,True,"[np.float64(0.3226239724568235), np.float64(0.22658062770702903), np.float64(0.2534662898407772), np.float64(0.17762605277593407), np.float64(0.4971678846867122), np.float64(0.22181801776497656)]",robust_detrend
SS18,24,Start24,Stop24,518624.23586525285,518629.241492035,4.0,8.5,5,8.5,True,"[np.float64(0.3383762537647784), np.float64(0.21469992791447864), np.float64(0.266958352889489), np.float64(0.1911181422466076), np.float64(0.24974867988459395), np.float64(0.4245021282938138)]",robust_detrend
SS19,1,Start1,Stop1,518790.0308007847,518794.8372581718,4.0,7.0,0,7.0,True,"[np.float64(0.3469247915811074), np.float64(0.2644033265815015), np.float64(0.2581266799276409), np.float64(0.2305264724362781), np.float64(0.32320486765396395), np.float64(0.1964406397669977)]",robust_detrend
SS19,2,Start2,Stop2,518802.2574400062,518807.2425322966,4.0,8.0,1,8.0,True,"[np.float64(0.23327838035077353), np.float64(0.3649925210333444), np.float64(0.20543855559942534), np.float64(0.24397012077854482), np.float64(0.20870997748891107), np.float64(0.19294421113717938)]",robust_detrend
SS19,3,Start3,Stop3,518814.44824062707,518819.4518914177,4.0,9.0,2,9.0,True,"[np.float64(0.2915334176612934), np.float64(0.20870415915019766), np.float64(0.3584685301380193), np.float64(0.20819358445303385), np.float64(0.2502822049563274), np.float64(0.2443732959693049)]",robust_detrend
SS19,4,Start4,Stop4,518826.8691528521,518831.6740943391,4.0,11.0,4,7.5,False,"[np.float64(0.23670585098236785), np.float64(0.1937624563683707), np.float64(0.22443412177002725), np.float64(0.2593411485671506), np.float64(0.31802240248725366), np.float64(0.27017648238662934)]",robust_detrend
SS19,5,Start5,Stop5,518839.0842522734,518844.06742546364,4.0,7.5,4,7.5,True,"[np.float64(0.2833468658801225), np.float64(0.23414940811175833), np.float64(0.23280094670797502), np.float64(0.22640571754379887), np.float64(0.4986881451221402), np.float64(0.2928143728164757)]",robust_detrend
SS19,6,Start6,Stop6,518851.27345479414,518856.2750963848,4.0,8.5,5,8.5,True,"[np.float64(0.2220350001515444), np.float64(0.23230945818533752), np.float64(0.20790431071798215), np.float64(0.19115039919977864), np.float64(0.2998966545996041), np.float64(0.4597976307278753)]",robust_detrend
SS19,7,Start7,Stop7,518863.4800186153,518868.483183606,4.0,7.0,0,7.0,True,"[np.float64(0.3694770411685549), np.float64(0.23527736155946857), np.float64(0.20730189048966394), np.float64(0.26180244364482186), np.float64(0.31802627708123554), np.float64(0.2090969688752624)]",robust_detrend
SS19,8,Start8,Stop8,518875.68611093645,518880.6998071273,4.0,8.0,4,7.5,False,"[np.float64(0.23249122976001618), np.float64(0.34009666650026527), np.float64(0.2363919539047948), np.float64(0.2829634800479581), np.float64(0.35019645662475046), np.float64(0.18907959498574656)]",robust_detrend
SS19,9,Start9,Stop9,518887.9033526578,518892.89759054827,4.0,9.0,2,9.0,True,"[np.float64(0.23125406015736796), np.float64(0.20223142894000481), np.float64(0.43318076678656664), np.float64(0.20097573079325398), np.float64(0.3086449822540999), np.float64(0.1990459021250466)]",robust_detrend
SS19,10,Start10,Stop10,518900.1044209788,518905.1051679694,4.0,11.0,1,8.0,False,"[np.float64(0.23107299014849747), np.float64(0.32793479386583896), np.float64(0.2161065751392359), np.float64(0.2941769337945867), np.float64(0.30050792775489127), np.float64(0.3068368871980389)]",robust_detrend
SS19,11,Start11,Stop11,518912.52012950374,518917.51326169417,4.0,7.5,4,7.5,True,"[np.float64(0.23658748804121643), np.float64(0.21491072985525123), np.float64(0.18836488982063773), np.float64(0.18261513858511497), np.float64(0.43681928230352757), np.float64(0.21313413101395828)]",robust_detrend
SS19,12,Start12,Stop12,518924.71604982467,518929.73232151556,4.0,8.5,5,8.5,True,"[np.float64(0.20459259612952757), np.float64(0.23168331612023815), np.float64(0.21534645846906614), np.float64(0.1738808436501438), np.float64(0.30206627989849655), np.float64(0.4065327204151954)]",robust_detrend
SS19,13,Start13,Stop13,518936.92583114584,518941.9451378368,4.0,7.0,0,7.0,True,"[np.float64(0.45339162650583215), np.float64(0.2969984985354158), np.float64(0.2628728055075935), np.float64(0.1935570430034296), np.float64(0.32030090739242933), np.float64(0.19368913734610707)]",robust_detrend
SS19,14,Start14,Stop14,518949.132793867,518954.14073185774,4.0,8.0,1,8.0,True,"[np.float64(0.19948407715088853), np.float64(0.4196949046724497), np.float64(0.23477629431425), np.float64(0.15981645126067703), np.float64(0.28225934892333554), np.float64(0.23931519122659137)]",robust_detrend
SS19,15,Start15,Stop15,518961.3464006883,518966.34658547887,4.0,9.0,2,9.0,True,"[np.float64(0.2477478055873809), np.float64(0.2351745791731342), np.float64(0.4119068355486813), np.float64(0.23591710383354966), np.float64(0.31341920009239005), np.float64(0.2427570739411217)]",robust_detrend
SS19,16,Start16,Stop16,518973.55342130945,518978.75412060367,4.0,11.0,4,7.5,False,"[np.float64(0.21912829098139835), np.float64(0.28742565957645716), np.float64(0.24648268296703307), np.float64(0.30827721017343446), np.float64(0.36523503984066696), np.float64(0.25002696077118514)]",robust_detrend
SS19,17,Start17,Stop17,518985.97363963444,518990.9814896252,4.0,7.5,4,7.5,True,"[np.float64(0.23455726718588024), np.float64(0.2360527746806981), np.float64(0.2154857111989401), np.float64(0.22035675739702107), np.float64(0.4427138497809871), np.float64(0.2697588660122257)]",robust_detrend
SS19,18,Start18,Stop18,518998.16831895534,519002.9852565426,4.0,8.5,5,8.5,True,"[np.float64(0.2933749350004702), np.float64(0.19044200501087788), np.float64(0.2129409176649007), np.float64(0.25665552245800294), np.float64(0.2652962779132978), np.float64(0.3080075909719978)]",robust_detrend
