subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,scores,preproc
SS23,4,Start4,Stop4,353025.1074787594,353030.1007041472,4.0,11.0,4,7.5,False,"[np.float64(145870.37815995194), np.float64(69677.25315494131), np.float64(774421.6049046299), np.float64(1396408.3890033243), np.float64(1613792.0432617432), np.float64(1221406.1344097303)]",bandpass+dc+sns
SS23,5,Start5,Stop5,353036.89629473054,353041.71822441876,4.0,7.5,2,9.0,False,"[np.float64(64115.068115552334), np.float64(90338.01351501427), np.float64(1578074341.8086836), np.float64(103163.75680707984), np.float64(856531.0791390366), np.float64(1422697.3891536463)]",bandpass+dc+sns
SS23,6,Start6,Stop6,353048.29094030266,353053.2876406904,4.0,8.5,5,8.5,True,"[np.float64(1372798.969524286), np.float64(193185.90845175646), np.float64(9030053.589882538), np.float64(311288.00307489664), np.float64(10683033.985954715), np.float64(186862330.7125153)]",bandpass+dc+sns
SS23,7,Start7,Stop7,353060.09099037375,353065.07948666153,4.0,7.0,5,8.5,False,"[np.float64(455525.2810284029), np.float64(364301.74905480165), np.float64(682896.3586831231), np.float64(180067.27343828185), np.float64(2234627.224451937), np.float64(5777341.440054073)]",bandpass+dc+sns
SS23,8,Start8,Stop8,353071.6761689454,353076.6938036331,4.0,8.0,4,7.5,False,"[np.float64(118796.33999958684), np.float64(963028.1895412363), np.float64(383804.38532839366), np.float64(305793.08980773797), np.float64(5443977.645203776), np.float64(1126695.9245046484)]",bandpass+dc+sns
SS23,9,Start9,Stop9,353083.270533017,353088.30451000464,4.0,9.0,4,7.5,False,"[np.float64(181247.8560040555), np.float64(101301.88801658411), np.float64(1162026.6407721972), np.float64(38747.785778012316), np.float64(11488324.790119447), np.float64(519440.18592406175)]",bandpass+dc+sns
SS23,10,Start10,Stop10,353094.86743588856,353100.0661860759,4.0,11.0,4,7.5,False,"[np.float64(102136.22201799366), np.float64(226067.90710937823), np.float64(261126.32491321722), np.float64(1962131.4435734483), np.float64(7856041.651515955), np.float64(259644.32503114056)]",bandpass+dc+sns
SS23,11,Start11,Stop11,353106.6596829597,353111.46185074793,4.0,7.5,4,7.5,True,"[np.float64(73659.99925186532), np.float64(35626.86291669898), np.float64(1703261.2020195806), np.float64(50645.78582674694), np.float64(5703779.281763582), np.float64(282285.32221130887)]",bandpass+dc+sns
SS23,12,Start12,Stop12,353118.2601567313,353123.0552792196,4.0,8.5,5,8.5,True,"[np.float64(129604.58328359142), np.float64(78430.91270082246), np.float64(46237.86028785131), np.float64(44114.237287263924), np.float64(10740548.39415246), np.float64(89720971.01592202)]",bandpass+dc+sns
SS23,13,Start13,Stop13,353129.6556560034,353134.8485047907,4.0,7.0,4,7.5,False,"[np.float64(704158.6238336808), np.float64(225827.34838325792), np.float64(325911.6477411367), np.float64(39333.1832351224), np.float64(2220406.857467146), np.float64(1096232.082293583)]",bandpass+dc+sns
SS23,14,Start14,Stop14,353141.4512239745,353146.44733236235,4.0,8.0,4,7.5,False,"[np.float64(374597.6385727598), np.float64(569555.0927476472), np.float64(438030.67163098825), np.float64(158208.3349301456), np.float64(619366.1066021904), np.float64(368916.6254587816)]",bandpass+dc+sns
SS23,15,Start15,Stop15,353153.04727164615,353158.0410981339,4.0,9.0,4,7.5,False,"[np.float64(258237.7085954571), np.float64(57511.475415698274), np.float64(751469.2198283258), np.float64(182431.4429846071), np.float64(502812773.80876887), np.float64(1153897.6975309306)]",bandpass+dc+sns
SS23,16,Start16,Stop16,353164.85561581724,353169.66641980543,4.0,11.0,4,7.5,False,"[np.float64(10953.862560729352), np.float64(240043.02305389443), np.float64(327530.5584693813), np.float64(1386981.9827865898), np.float64(3386423.5603340585), np.float64(561060.452302411)]",bandpass+dc+sns
SS23,17,Start17,Stop17,353176.43506748887,353181.4402925766,4.0,7.5,4,7.5,True,"[np.float64(110517.09534822914), np.float64(85267.23155006972), np.float64(816550.6349480746), np.float64(38432.3370849239), np.float64(1645129.630363932), np.float64(262673.11276436213)]",bandpass+dc+sns
SS23,18,Start18,Stop18,353188.0358588605,353193.0354947482,4.0,8.5,4,7.5,False,"[np.float64(493380.9228125732), np.float64(61424.97447403803), np.float64(845382.1221337073), np.float64(112650.2988014602), np.float64(66722805.34933605), np.float64(9017751.247483436)]",bandpass+dc+sns
SS23,19,Start19,Stop19,353199.63059313205,353204.63304061984,4.0,7.0,2,9.0,False,"[np.float64(1488240.8468797675), np.float64(62800.37993466526), np.float64(2132410.9585563075), np.float64(16881.08811117719), np.float64(177187.02839099054), np.float64(420190.9506446661)]",bandpass+dc+sns
SS23,20,Start20,Stop20,353211.23823430366,353216.2253667914,4.0,8.0,4,7.5,False,"[np.float64(177239.84210229787), np.float64(576372.3856734595), np.float64(392488.97433539445), np.float64(32811.06849116136), np.float64(697106.2219912204), np.float64(408767.46824140963)]",bandpass+dc+sns
SS23,21,Start21,Stop21,353222.8230961753,353227.83520536305,4.0,9.0,4,7.5,False,"[np.float64(55178.48578983689), np.float64(33086.89400046107), np.float64(299576.9509119522), np.float64(50390.359263822094), np.float64(21408748.243649002), np.float64(240364.6086544595)]",bandpass+dc+sns
SS23,22,Start22,Stop22,353234.4248998469,353239.4209392346,4.0,11.0,4,7.5,False,"[np.float64(365960.6436203498), np.float64(165624.58782943137), np.float64(600084.9377513129), np.float64(3302688.3397961673), np.float64(872387566.4374796), np.float64(624329.2142024215)]",bandpass+dc+sns
SS23,23,Start23,Stop23,353246.0221755185,353251.0251167062,4.0,7.5,4,7.5,True,"[np.float64(17922.463635902917), np.float64(82350.92711886587), np.float64(249663.06123850806), np.float64(9905.14150835302), np.float64(38309602.68964563), np.float64(1058338.3099365092)]",bandpass+dc+sns
SS23,24,Start24,Stop24,353257.8272850896,353262.81629637734,4.0,8.5,2,9.0,False,"[np.float64(194468.926102282), np.float64(215670.06451145624), np.float64(2154439846.216564), np.float64(31917.861093862575), np.float64(3529416.4379380005), np.float64(6377506.633884108)]",bandpass+dc+sns
SS24,1,Start1,Stop1,353795.3347245578,353800.330060673,4.0,7.0,0,7.0,True,"[np.float64(1843457.6084367959), np.float64(888455.5704793874), np.float64(480589.94197862747), np.float64(29096.57192329755), np.float64(513407.7750066503), np.float64(92210.24184114867)]",bandpass+dc+sns
SS24,2,Start2,Stop2,353806.94956259313,353811.9310740083,4.0,8.0,0,7.0,False,"[np.float64(3382504.576627873), np.float64(472683.3183547377), np.float64(185729.80937327814), np.float64(123049.17620979104), np.float64(111362.41868881507), np.float64(21976.917569673864)]",bandpass+dc+sns
SS24,3,Start3,Stop3,353818.53164292837,353823.53384844353,4.0,9.0,2,9.0,True,"[np.float64(514103.4773404484), np.float64(344037.047921595), np.float64(2652819105.4811854), np.float64(83786.80767429946), np.float64(185364.70890329042), np.float64(142365.8415487499)]",bandpass+dc+sns
SS24,4,Start4,Stop4,353830.13617376366,353835.1347310788,4.0,11.0,3,11.0,True,"[np.float64(284986.6885844226), np.float64(184398.9818939864), np.float64(131964.9605305283), np.float64(1550416.0376224928), np.float64(591208.9276706857), np.float64(218941.38394426933)]",bandpass+dc+sns
SS24,5,Start5,Stop5,353841.94311149954,353846.9484724148,4.0,7.5,0,7.0,False,"[np.float64(8444884.135393202), np.float64(1335930.148924527), np.float64(81122.6525289781), np.float64(57218.88855724518), np.float64(1203244.8250848611), np.float64(60935.5516711049)]",bandpass+dc+sns
SS24,6,Start6,Stop6,353853.7395054354,353858.53728775,4.0,8.5,1,8.0,False,"[np.float64(2055088.4861273363), np.float64(3334852.1626413846), np.float64(177732.34034074386), np.float64(82425.12797864276), np.float64(123894.29549479003), np.float64(252322.51143925157)]",bandpass+dc+sns
SS24,7,Start7,Stop7,353865.1399432701,353870.1373045853,4.0,7.0,0,7.0,True,"[np.float64(2678857.55183646), np.float64(1328799.7303071578), np.float64(132795.21597395427), np.float64(8744.626110964837), np.float64(543232.8598785605), np.float64(193918.64592580788)]",bandpass+dc+sns
SS24,8,Start8,Stop8,353876.94462420593,353881.94125082117,4.0,8.0,0,7.0,False,"[np.float64(1095954.2600912245), np.float64(244938.35098937614), np.float64(440264.0912332217), np.float64(140512.26333690982), np.float64(583856.619228034), np.float64(36637.76025762676)]",bandpass+dc+sns
SS24,9,Start9,Stop9,353888.55442014127,353893.54081085644,4.0,9.0,2,9.0,True,"[np.float64(598889.1117062294), np.float64(180375.29865942698), np.float64(24029950.27895563), np.float64(121059.59099257557), np.float64(147990.34775570157), np.float64(1065935.8249987252)]",bandpass+dc+sns
SS24,10,Start10,Stop10,353900.1436880765,353905.3792107924,4.0,11.0,0,7.0,False,"[np.float64(1166919.9036579465), np.float64(405639.43309144105), np.float64(132246.95538528354), np.float64(937760.9466293922), np.float64(130592.09354166168), np.float64(270386.5382332889)]",bandpass+dc+sns
SS24,11,Start11,Stop11,353911.9432422124,353916.9458002276,4.0,7.5,0,7.0,False,"[np.float64(4132274.402250998), np.float64(2484111.995836111), np.float64(163236.3204291183), np.float64(248067.79301687394), np.float64(817537.2849902938), np.float64(369483.35299312166)]",bandpass+dc+sns
SS24,12,Start12,Stop12,353923.5474967477,353928.5601673629,4.0,8.5,1,8.0,False,"[np.float64(1842919.4918549508), np.float64(25372147172096.734), np.float64(166824.22364050942), np.float64(67215.78958222058), np.float64(232168.55662778596), np.float64(187939.1688112418)]",bandpass+dc+sns
SS24,13,Start13,Stop13,353935.3559308836,353940.35262369877,4.0,7.0,1,8.0,False,"[np.float64(1774558.7616921584), np.float64(334230835281.21967), np.float64(285646.67500942067), np.float64(59674.43451353471), np.float64(834821.9371492509), np.float64(170863.64077033964)]",bandpass+dc+sns
SS24,14,Start14,Stop14,353946.95292721887,353951.95427273406,4.0,8.0,0,7.0,False,"[np.float64(1394150.9291573605), np.float64(612506.4301071208), np.float64(142103.397711974), np.float64(169928.82294725033), np.float64(500681.08754869225), np.float64(205673.45455262874)]",bandpass+dc+sns
SS24,15,Start15,Stop15,353958.56215575413,353963.66237676964,4.0,9.0,2,9.0,True,"[np.float64(837815.4811481314), np.float64(71067.32686813176), np.float64(4994828.615996895), np.float64(115567.03564613004), np.float64(327310.74518596695), np.float64(165570.53872233813)]",bandpass+dc+sns
SS24,16,Start16,Stop16,353970.36476399004,353975.3609941053,4.0,11.0,3,11.0,True,"[np.float64(601972.5686500589), np.float64(117186.05304490903), np.float64(74433.39800128508), np.float64(1089768.8026638925), np.float64(490094.0302546433), np.float64(170735.55836321448)]",bandpass+dc+sns
SS24,17,Start17,Stop17,353982.0451818256,353986.7695031399,4.0,7.5,1,8.0,False,"[np.float64(915786.6677253033), np.float64(10205776.85672717), np.float64(250733.5069118833), np.float64(67332.83353857818), np.float64(835947.3757139905), np.float64(107452.52482774074)]",bandpass+dc+sns
SS24,18,Start18,Stop18,353993.5790752606,353998.3705940752,4.0,8.5,1,8.0,False,"[np.float64(723509.4591847197), np.float64(1131471.870761788), np.float64(53418.49565461096), np.float64(40918.43038665247), np.float64(425166.74385986186), np.float64(306924.6146585282)]",bandpass+dc+sns
SS24,19,Start19,Stop19,354005.1704001959,354010.17156271107,4.0,7.0,1,8.0,False,"[np.float64(5575392.821665559), np.float64(20922277.144252263), np.float64(146781.6885191041), np.float64(28961.98697668397), np.float64(914968.6652975978), np.float64(56366.55815518083)]",bandpass+dc+sns
SS24,20,Start20,Stop20,354016.7753996312,354021.77932674636,4.0,8.0,0,7.0,False,"[np.float64(1612217.1558367503), np.float64(113236.89427895032), np.float64(78319.6572627585), np.float64(50213.02031005278), np.float64(338801.838401409), np.float64(128458.10858038848)]",bandpass+dc+sns
SS24,21,Start21,Stop21,354028.3955840665,354033.3814127816,4.0,9.0,2,9.0,True,"[np.float64(2451242.657554114), np.float64(5962204.727895321), np.float64(85603664.73635115), np.float64(97744.44652606896), np.float64(465589.48476073646), np.float64(580046.5355808935)]",bandpass+dc+sns
SS24,22,Start22,Stop22,354039.9814056017,354044.985121117,4.0,11.0,0,7.0,False,"[np.float64(1618512.618493813), np.float64(1401312.8489320255), np.float64(206911.54005104201), np.float64(1049137.5139620153), np.float64(360638.26666160364), np.float64(187151.22557832205)]",bandpass+dc+sns
SS24,23,Start23,Stop23,354051.586652437,354056.59156055225,4.0,7.5,0,7.0,False,"[np.float64(108578889.09800005), np.float64(71910940.74970084), np.float64(363981.23862322065), np.float64(64588.47267891916), np.float64(543112.6107235741), np.float64(121711.38681474153)]",bandpass+dc+sns
SS24,24,Start24,Stop24,354063.1900290723,354068.1915280875,4.0,8.5,4,7.5,False,"[np.float64(728716.397453734), np.float64(126482.26799536601), np.float64(65078.48671489749), np.float64(22240.909292487086), np.float64(780768.2651607573), np.float64(191911.51728761394)]",bandpass+dc+sns
SS25,1,Start1,Stop1,354988.40471218666,354993.3957674268,4.0,7.0,4,7.5,False,"[np.float64(992128.6236737375), np.float64(680419.6192953764), np.float64(948244.1251471287), np.float64(1289492.795496408), np.float64(35482059744543.945), np.float64(715424.1136715815)]",bandpass+dc+sns
SS25,2,Start2,Stop2,354999.99711927975,355005.0003610199,4.0,8.0,5,8.5,False,"[np.float64(1906875.7995545482), np.float64(3554815.96019742), np.float64(7317922.397301276), np.float64(2012849.6871611285), np.float64(4092341.262057092), np.float64(9261323.30094957)]",bandpass+dc+sns
SS25,3,Start3,Stop3,355011.5975625729,355016.598308613,4.0,9.0,2,9.0,True,"[np.float64(1245251.0818648066), np.float64(955813.0837324664), np.float64(125215937.98508754), np.float64(6437602.01782014), np.float64(2177867.4654012206), np.float64(1818776.9373118016)]",bandpass+dc+sns
SS25,4,Start4,Stop4,355023.195027766,355028.19735740614,4.0,11.0,4,7.5,False,"[np.float64(871369.9262188672), np.float64(1263074.4049080135), np.float64(4065329.4236895987), np.float64(6079006.01235513), np.float64(82859351.7960023), np.float64(1402120.4919191934)]",bandpass+dc+sns
SS25,5,Start5,Stop5,355034.99853046075,355039.9994097009,4.0,7.5,4,7.5,True,"[np.float64(2763716.890011981), np.float64(1656500.101936312), np.float64(8847225.381537354), np.float64(7214053.925699025), np.float64(266064660.08712023), np.float64(6327235.469046624)]",bandpass+dc+sns
SS25,6,Start6,Stop6,355046.6086320539,355051.7967663956,4.0,8.5,4,7.5,False,"[np.float64(1077986.7781719135), np.float64(649473.8294493525), np.float64(22171025.178288948), np.float64(437100.44132257823), np.float64(6916281026.703242), np.float64(1152791.9590488917)]",bandpass+dc+sns
SS25,7,Start7,Stop7,355058.39649504854,355063.39949628874,4.0,7.0,4,7.5,False,"[np.float64(2095928.4080025975), np.float64(219401.66411920177), np.float64(283887.95622943295), np.float64(2128136.341481813), np.float64(188388069.6754676), np.float64(652592.9471324664)]",bandpass+dc+sns
SS25,8,Start8,Stop8,355069.9971364417,355075.0024428819,4.0,8.0,4,7.5,False,"[np.float64(1297808.2358138536), np.float64(1852396.5099163796), np.float64(1829980.685053677), np.float64(4960989.283602138), np.float64(26769715.680632744), np.float64(1264358.9669278192)]",bandpass+dc+sns
SS25,9,Start9,Stop9,355081.8039352365,355086.8087695766,4.0,9.0,4,7.5,False,"[np.float64(1767315.8847310026), np.float64(1095177.7578562838), np.float64(3485287.630154459), np.float64(4499770.949122097), np.float64(23409212.99602875), np.float64(795779.3360013855)]",bandpass+dc+sns
SS25,10,Start10,Stop10,355093.4048908296,355098.3990539697,4.0,11.0,4,7.5,False,"[np.float64(393254.04329177353), np.float64(706862.5024870028), np.float64(1029075.6753187187), np.float64(15287683.318974536), np.float64(92349522.2255009), np.float64(593007.7779691458)]",bandpass+dc+sns
SS25,11,Start11,Stop11,355105.0006399227,355109.9992877628,4.0,7.5,4,7.5,True,"[np.float64(1685295.656332585), np.float64(1079194.8544244543), np.float64(2050437.4124398627), np.float64(1355474.9265973677), np.float64(4643192.325404785), np.float64(1095846.3570456593)]",bandpass+dc+sns
SS25,12,Start12,Stop12,355116.61151251587,355121.605833356,4.0,8.5,4,7.5,False,"[np.float64(1617366.3312550467), np.float64(1162977.8397993864), np.float64(1114197.808876417), np.float64(8430202.05090119), np.float64(35374211.04848438), np.float64(4417601.61599851)]",bandpass+dc+sns
SS25,13,Start13,Stop13,355128.20248690894,355133.20168514905,4.0,7.0,4,7.5,False,"[np.float64(2147749.09539701), np.float64(2366454.158439647), np.float64(4602502.570136737), np.float64(4097382.8449015897), np.float64(25022590.598871477), np.float64(1052355.2364181934)]",bandpass+dc+sns
SS25,14,Start14,Stop14,355139.80704630207,355144.8166422423,4.0,8.0,4,7.5,False,"[np.float64(984075.5168356124), np.float64(707821.166636453), np.float64(894500.8325868809), np.float64(4483956.543718164), np.float64(16547728.057088409), np.float64(1271579.5087624225)]",bandpass+dc+sns
SS25,15,Start15,Stop15,355151.4059767952,355156.4052392353,4.0,9.0,4,7.5,False,"[np.float64(708040.0803117276), np.float64(265630.38677254104), np.float64(3514173.9832623415), np.float64(2024136.787711597), np.float64(20573066.374560624), np.float64(307055.75902000023)]",bandpass+dc+sns
SS25,16,Start16,Stop16,355163.0065830883,355168.3415784311,4.0,11.0,4,7.5,False,"[np.float64(1337087.2742279416), np.float64(600848.717199874), np.float64(122515.34861153144), np.float64(3535029.4002824384), np.float64(27563122.28736795), np.float64(345544.2068675385)]",bandpass+dc+sns
SS25,17,Start17,Stop17,355174.8134917831,355179.8082219232,4.0,7.5,4,7.5,True,"[np.float64(1584348.8536199362), np.float64(1376028.903325561), np.float64(1018227.0650481872), np.float64(285329.7543852224), np.float64(34607167.792568624), np.float64(1265056.1509653274)]",bandpass+dc+sns
SS25,18,Start18,Stop18,355186.41539187625,355191.41438821633,4.0,8.5,4,7.5,False,"[np.float64(459253.8041042858), np.float64(781648.7500528621), np.float64(792809.1646172239), np.float64(2607644.5649381517), np.float64(69940307.44662715), np.float64(318920.5979710631)]",bandpass+dc+sns
SS25,19,Start19,Stop19,355198.0207140694,355203.01697760954,4.0,7.0,4,7.5,False,"[np.float64(996146.1642160625), np.float64(1488897.0087239514), np.float64(5635906.553946126), np.float64(1202309.9315578104), np.float64(36954572.92819449), np.float64(1274170.0481440658)]",bandpass+dc+sns
SS25,20,Start20,Stop20,355209.6186270625,355214.6171236026,4.0,8.0,4,7.5,False,"[np.float64(3821483.724816234), np.float64(792613.587494295), np.float64(889603.1858499402), np.float64(645863.0665804899), np.float64(13697394.967303809), np.float64(608512.9072907532)]",bandpass+dc+sns
SS25,21,Start21,Stop21,355221.2186134556,355226.21963649575,4.0,9.0,4,7.5,False,"[np.float64(1168512.4829675546), np.float64(613651.1054093211), np.float64(706447.0181930768), np.float64(201812.08155270986), np.float64(102350061.83028159), np.float64(165155.06482940278)]",bandpass+dc+sns
SS25,22,Start22,Stop22,355232.8330541489,355237.8217694889,4.0,11.0,4,7.5,False,"[np.float64(1032171.8525168198), np.float64(332787.792548345), np.float64(254112.42429099308), np.float64(6219478.885807433), np.float64(163566327.16039497), np.float64(470288.52969552483)]",bandpass+dc+sns
SS25,23,Start23,Stop23,355244.4244249419,355249.42888198205,4.0,7.5,4,7.5,True,"[np.float64(2345364.452167214), np.float64(1293039.905006807), np.float64(4195033.362611416), np.float64(904151.0327109089), np.float64(37079609.77191644), np.float64(923057.316911516)]",bandpass+dc+sns
SS25,24,Start24,Stop24,355256.027025035,355261.0464367753,4.0,8.5,4,7.5,False,"[np.float64(438915.73888027784), np.float64(795017.8819942626), np.float64(356374.05153940246), np.float64(2088952.6091614491), np.float64(73477147.17695254), np.float64(424466.1488323023)]",bandpass+dc+sns
SS26,1,Start1,Stop1,355426.62950917555,355431.5990365707,4.0,7.0,4,7.5,False,"[np.float64(1344484.0161949594), np.float64(389775.36905491503), np.float64(2191773.954057457), np.float64(2943644.466757436), np.float64(5971682.001116812), np.float64(2942524.7017054907)]",bandpass+dc+sns
SS26,2,Start2,Stop2,355438.40632196417,355443.39818285935,4.0,8.0,5,8.5,False,"[np.float64(105119.69137472968), np.float64(4503786.454028441), np.float64(1108001.412239779), np.float64(609124.3393318), np.float64(3467647.591674271), np.float64(5336348.018954043)]",bandpass+dc+sns
SS26,3,Start3,Stop3,355450.00253065303,355455.0977749481,4.0,9.0,2,9.0,True,"[np.float64(56809.07707431841), np.float64(463680.39169807895), np.float64(93668683.27988298), np.float64(82061.64163013584), np.float64(10497270.926396567), np.float64(1733923.4877660053)]",bandpass+dc+sns
SS26,4,Start4,Stop4,355461.81657064165,355466.81939373683,4.0,11.0,3,11.0,True,"[np.float64(315210.78482111194), np.float64(226188.75824224955), np.float64(365525.6621842579), np.float64(9183759.226138802), np.float64(2463903.977692005), np.float64(587181.0091945628)]",bandpass+dc+sns
SS26,5,Start5,Stop5,355473.4154840305,355478.41562522564,4.0,7.5,4,7.5,True,"[np.float64(498597.407960573), np.float64(235976.6684358319), np.float64(1248138.1861835197), np.float64(841716.3218311735), np.float64(8364034.972913868), np.float64(3866203.2382746898)]",bandpass+dc+sns
SS26,6,Start6,Stop6,355485.21519631916,355490.2182617143,4.0,8.5,4,7.5,False,"[np.float64(676177.0774246003), np.float64(420165.8480532134), np.float64(384796.14202368475), np.float64(1678301.4659830038), np.float64(9746750.536878448), np.float64(816491.1978265019)]",bandpass+dc+sns
SS26,7,Start7,Stop7,355496.82452090795,355501.82864550315,4.0,7.0,5,8.5,False,"[np.float64(203938.28464194338), np.float64(308434.10276947287), np.float64(1662657.1905196598), np.float64(1938662.2830602499), np.float64(345492.6895043162), np.float64(4683346.371251504)]",bandpass+dc+sns
SS26,8,Start8,Stop8,355508.4338351968,355513.430285692,4.0,8.0,1,8.0,True,"[np.float64(86620.2925458467), np.float64(1897372.6981671345), np.float64(1003081.6679120249), np.float64(499163.71891104075), np.float64(1561743.0594997716), np.float64(1034715.8891081127)]",bandpass+dc+sns
SS26,9,Start9,Stop9,355520.23562028544,355525.2347062806,4.0,9.0,4,7.5,False,"[np.float64(219134.50025337643), np.float64(232695.94783116656), np.float64(480538.8015700809), np.float64(610095.8765907442), np.float64(2752688.4159415797), np.float64(291720.97020288237)]",bandpass+dc+sns
SS26,10,Start10,Stop10,355531.84923737426,355536.8401254695,4.0,11.0,3,11.0,True,"[np.float64(1031507.1598758666), np.float64(4212647.608097593), np.float64(1187157.7548173962), np.float64(18110507.407494992), np.float64(5181500.624576323), np.float64(1828515.5048180888)]",bandpass+dc+sns
SS26,11,Start11,Stop11,355543.4430424631,355548.4503297583,4.0,7.5,4,7.5,True,"[np.float64(333446.32696519373), np.float64(81414.24744087418), np.float64(516837.6212388238), np.float64(2217684.313196713), np.float64(5289866.2429899555), np.float64(4370181.59954812)]",bandpass+dc+sns
SS26,12,Start12,Stop12,355555.047089652,355560.05302854715,4.0,8.5,3,11.0,False,"[np.float64(158905.8739929305), np.float64(159091.35796057165), np.float64(400948.70043533517), np.float64(2821357.750466404), np.float64(284020.7359658959), np.float64(2751099.0467584617)]",bandpass+dc+sns
SS26,13,Start13,Stop13,355566.6725803407,355571.65769843594,4.0,7.0,5,8.5,False,"[np.float64(991860.0012939556), np.float64(990062.1271791313), np.float64(293182.17331196717), np.float64(1711960.0072968225), np.float64(3621950.2296639625), np.float64(4529929.610183612)]",bandpass+dc+sns
SS26,14,Start14,Stop14,355578.26045102964,355583.26574992476,4.0,8.0,4,7.5,False,"[np.float64(696484.076281338), np.float64(3352283.2037232863), np.float64(625045.298560218), np.float64(2857802.6735677505), np.float64(4333299.666175398), np.float64(1566265.1554126157)]",bandpass+dc+sns
SS26,15,Start15,Stop15,355589.6643276186,355594.8641497136,4.0,9.0,2,9.0,True,"[np.float64(1392412.6376602123), np.float64(470469.72959120886), np.float64(8756469.780066054), np.float64(350419.2746830316), np.float64(2143886.8159671584), np.float64(1224779.6905918107)]",bandpass+dc+sns
SS26,16,Start16,Stop16,355601.47693900723,355606.47745030245,4.0,11.0,3,11.0,True,"[np.float64(767627.4965677959), np.float64(330868.68414130964), np.float64(470770.48579850164), np.float64(10887732.659309557), np.float64(2910676.2796408385), np.float64(4378673.021370426)]",bandpass+dc+sns
SS26,17,Start17,Stop17,355613.07513039606,355618.0772553913,4.0,7.5,5,8.5,False,"[np.float64(377492.23018640734), np.float64(831053.9787294092), np.float64(480633.6629327476), np.float64(1595779.1786749398), np.float64(2442931.324762485), np.float64(4611228.095342661)]",bandpass+dc+sns
SS26,18,Start18,Stop18,355624.48182678514,355629.68273488013,4.0,8.5,4,7.5,False,"[np.float64(963120.691481693), np.float64(808637.9813951639), np.float64(1575046.5077732073), np.float64(8973298.80398909), np.float64(12233158.612360526), np.float64(4595264.713410749)]",bandpass+dc+sns
SS26,19,Start19,Stop19,355636.29604257375,355641.29015336896,4.0,7.0,3,11.0,False,"[np.float64(1645957.6374368651), np.float64(2910524.084551843), np.float64(634396.3456629264), np.float64(4843680.106066004), np.float64(766310.683514292), np.float64(4182079.734269786)]",bandpass+dc+sns
SS26,20,Start20,Stop20,355647.8915443626,355652.89409115777,4.0,8.0,3,11.0,False,"[np.float64(1278661.2224628092), np.float64(2589742.8241729923), np.float64(1091322.4544246306), np.float64(6163846.864843526), np.float64(4795606.073395179), np.float64(5589733.224155826)]",bandpass+dc+sns
SS26,21,Start21,Stop21,355659.6998599512,355664.7111071464,4.0,9.0,4,7.5,False,"[np.float64(3164161.338248596), np.float64(276202.02729625447), np.float64(1729123.6675539264), np.float64(1795604.4318619985), np.float64(8815998.630812962), np.float64(4451695.427174929)]",bandpass+dc+sns
SS26,22,Start22,Stop22,355671.3046766401,355676.30808393523,4.0,11.0,4,7.5,False,"[np.float64(832939.1478158811), np.float64(2996033.2298572497), np.float64(1864362.181743205), np.float64(3005544.172413655), np.float64(6175961.188121349), np.float64(884640.4220918183)]",bandpass+dc+sns
SS26,23,Start23,Stop23,355683.1090017287,355687.91152042407,4.0,7.5,4,7.5,True,"[np.float64(915142.6287257129), np.float64(702114.4820733919), np.float64(3217770.9885245897), np.float64(3341085.0962848803), np.float64(9440059.320616689), np.float64(3068880.8293254124)]",bandpass+dc+sns
SS26,24,Start24,Stop24,355694.79720201745,355699.7165746127,4.0,8.5,4,7.5,False,"[np.float64(990656.9185926653), np.float64(979530.7160521571), np.float64(2173768.7419395316), np.float64(2082150.0176158075), np.float64(9397519.975119453), np.float64(2389401.2222478283)]",bandpass+dc+sns
SS27,1,Start1,Stop1,355803.8831785018,355808.88496889354,4.0,7.0,2,9.0,False,"[np.float64(1070466.3415946427), np.float64(270737.675729924), np.float64(17294305.58234379), np.float64(2899866.8554474306), np.float64(1233636.6518404053), np.float64(3083462.5622256207)]",bandpass+dc+sns
SS27,2,Start2,Stop2,355815.49761421484,355820.4935300065,4.0,8.0,0,7.0,False,"[np.float64(5705880080.221294), np.float64(157278378.12417844), np.float64(3053658.259835992), np.float64(3351298.956962072), np.float64(26593555.45459352), np.float64(5722451.359909806)]",bandpass+dc+sns
SS27,3,Start3,Stop3,355827.2965255313,355832.296180723,4.0,9.0,3,11.0,False,"[np.float64(309645.7905087396), np.float64(1367390.0550705208), np.float64(2794344.9844602416), np.float64(3132668.5008227774), np.float64(446189.9645183081), np.float64(939257.510884417)]",bandpass+dc+sns
SS27,4,Start4,Stop4,355838.9009686441,355843.90296233585,4.0,11.0,2,9.0,False,"[np.float64(1000925.9085138518), np.float64(2014673.9924293912), np.float64(3646012.967946575), np.float64(1561614.3867532564), np.float64(2021747.4209976871), np.float64(1548183.6702842421)]",bandpass+dc+sns
SS27,5,Start5,Stop5,355850.5164337572,355855.5100761488,4.0,7.5,2,9.0,False,"[np.float64(853979.8146369103), np.float64(855663.0105012546), np.float64(2841501.192101238), np.float64(886840.4809539878), np.float64(1132967.9004535144), np.float64(918898.659129248)]",bandpass+dc+sns
