subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos
SS26,10,Start10,Stop10,355531.84923737426,355536.8401254695,4.0,11.0,3,11.0,True,"[np.float64(0.3144159170373182), np.float64(0.2966702768040085), np.float64(0.17737648922670593), np.float64(0.38162103608657133), np.float64(0.3096190621940785), np.float64(0.25773357614222514)]"
SS26,11,Start11,Stop11,355543.4430424631,355548.4503297583,4.0,7.5,0,7.0,False,"[np.float64(0.3441828588169544), np.float64(0.2167080854715615), np.float64(0.18956861163936686), np.float64(0.17040327853768414), np.float64(0.3095063170092811), np.float64(0.265653070114916)]"
SS26,12,Start12,Stop12,355555.047089652,355560.05302854715,4.0,8.5,5,8.5,True,"[np.float64(0.26844143853872743), np.float64(0.2490807769627134), np.float64(0.1720940993911169), np.float64(0.24517047807607859), np.float64(0.23443232415755602), np.float64(0.3365514825833401)]"
SS26,13,Start13,Stop13,355566.6725803407,355571.65769843594,4.0,7.0,0,7.0,True,"[np.float64(0.30739468278905485), np.float64(0.2506008674023574), np.float64(0.2225983702894912), np.float64(0.21507703943556328), np.float64(0.24721715542443426), np.float64(0.2087971514934808)]"
SS26,14,Start14,Stop14,355578.26045102964,355583.26574992476,4.0,8.0,1,8.0,True,"[np.float64(0.2848297367504859), np.float64(0.4574139608754751), np.float64(0.24025232212986156), np.float64(0.19330685217991023), np.float64(0.35318008000058), np.float64(0.2091356975937845)]"
SS26,15,Start15,Stop15,355589.6643276186,355594.8641497136,4.0,9.0,2,9.0,True,"[np.float64(0.2930674174076465), np.float64(0.23309804074972246), np.float64(0.4074385892806748), np.float64(0.2480308100900193), np.float64(0.2453527828425636), np.float64(0.2476345436287006)]"
SS26,16,Start16,Stop16,355601.47693900723,355606.47745030245,4.0,11.0,3,11.0,True,"[np.float64(0.27955182978430565), np.float64(0.22079389179060682), np.float64(0.20795164719239503), np.float64(0.45512607043471254), np.float64(0.3024875872680931), np.float64(0.2164739191051822)]"
SS26,17,Start17,Stop17,355613.07513039606,355618.0772553913,4.0,7.5,4,7.5,True,"[np.float64(0.261868487874531), np.float64(0.23614359573919017), np.float64(0.22545555561541766), np.float64(0.27824589117465737), np.float64(0.3882667480040435), np.float64(0.2340241209552989)]"
SS26,18,Start18,Stop18,355624.48182678514,355629.68273488013,4.0,8.5,5,8.5,True,"[np.float64(0.20655350028017777), np.float64(0.19534979041112907), np.float64(0.2203346355392715), np.float64(0.2554028187605054), np.float64(0.3161481453186205), np.float64(0.4026222738851556)]"
SS26,19,Start19,Stop19,355636.29604257375,355641.29015336896,4.0,7.0,0,7.0,True,"[np.float64(0.3078903448970131), np.float64(0.2789909529953296), np.float64(0.1814869667903204), np.float64(0.2629592994418236), np.float64(0.2732149951090233), np.float64(0.24529611487652783)]"
SS26,20,Start20,Stop20,355647.8915443626,355652.89409115777,4.0,8.0,1,8.0,True,"[np.float64(0.2735451692336958), np.float64(0.44005483167898435), np.float64(0.24190859388763414), np.float64(0.24358777633136783), np.float64(0.282354231154512), np.float64(0.2511363451873207)]"
SS26,21,Start21,Stop21,355659.6998599512,355664.7111071464,4.0,9.0,4,7.5,False,"[np.float64(0.2953196023247876), np.float64(0.2362242052657683), np.float64(0.29037928553616), np.float64(0.24725040979733232), np.float64(0.318156381909837), np.float64(0.2377381356707266)]"
SS26,22,Start22,Stop22,355671.3046766401,355676.30808393523,4.0,11.0,3,11.0,True,"[np.float64(0.29331809607843834), np.float64(0.2932133183409965), np.float64(0.2098566184764384), np.float64(0.30442672553199923), np.float64(0.2959789930726645), np.float64(0.17335406696729963)]"
SS26,23,Start23,Stop23,355683.1090017287,355687.91152042407,4.0,7.5,4,7.5,True,"[np.float64(0.30296173569913554), np.float64(0.23738665715146423), np.float64(0.3027615765641215), np.float64(0.32824483819694744), np.float64(0.3351824856927683), np.float64(0.18781221658892377)]"
SS26,24,Start24,Stop24,355694.79720201745,355699.7165746127,4.0,8.5,5,8.5,True,"[np.float64(0.27141734441867893), np.float64(0.2506504365321482), np.float64(0.192848696167994), np.float64(0.2725683215309108), np.float64(0.20839158250726328), np.float64(0.31690338461413164)]"
SS27,1,Start1,Stop1,355803.8831785018,355808.88496889354,4.0,7.0,0,7.0,True,"[np.float64(0.3307787054153737), np.float64(0.19780286262378724), np.float64(0.2710294789313033), np.float64(0.22976488249302343), np.float64(0.25609562149025167), np.float64(0.174757075836199)]"
SS27,2,Start2,Stop2,355815.49761421484,355820.4935300065,4.0,8.0,1,8.0,True,"[np.float64(0.3369987421456155), np.float64(0.41979308121501674), np.float64(0.2322108116093685), np.float64(0.2116550827437402), np.float64(0.28747212502648767), np.float64(0.27978755238268027)]"
SS27,3,Start3,Stop3,355827.2965255313,355832.296180723,4.0,9.0,2,9.0,True,"[np.float64(0.2679382547052975), np.float64(0.2551420119728343), np.float64(0.32121063947747497), np.float64(0.21891209813905146), np.float64(0.26940403577542227), np.float64(0.29126105546921527)]"
SS27,4,Start4,Stop4,355838.9009686441,355843.90296233585,4.0,11.0,3,11.0,True,"[np.float64(0.2552809532141525), np.float64(0.30451182474975763), np.float64(0.24540920862074253), np.float64(0.3852858254060338), np.float64(0.2678062220812031), np.float64(0.242849887405534)]"
SS27,5,Start5,Stop5,355850.5164337572,355855.5100761488,4.0,7.5,4,7.5,True,"[np.float64(0.28789574013232316), np.float64(0.22789767914102682), np.float64(0.26060299916850843), np.float64(0.20026316830792087), np.float64(0.3061926960906899), np.float64(0.22577060324866335)]"
SS27,6,Start6,Stop6,355862.11000796984,355867.11340506165,4.0,8.5,5,8.5,True,"[np.float64(0.2605757916236224), np.float64(0.23650320682317225), np.float64(0.2616213169538328), np.float64(0.25527421465059996), np.float64(0.2660651080633733), np.float64(0.29736308541025697)]"
SS27,7,Start7,Stop7,355873.7213023828,355878.72453147464,4.0,7.0,0,7.0,True,"[np.float64(0.37971593311973784), np.float64(0.22932944909210248), np.float64(0.24781935980864392), np.float64(0.25110199939843186), np.float64(0.22150369770994308), np.float64(0.2741764065634358)]"
SS27,8,Start8,Stop8,355885.3380624959,355890.32880028745,4.0,8.0,1,8.0,True,"[np.float64(0.23703497624648487), np.float64(0.3290828188168636), np.float64(0.24805262433861694), np.float64(0.22602011123220514), np.float64(0.26778274537465685), np.float64(0.221930258245739)]"
SS27,9,Start9,Stop9,355896.9274511085,355901.9308045003,4.0,9.0,2,9.0,True,"[np.float64(0.332452513447465), np.float64(0.23061784140988978), np.float64(0.36014470266048904), np.float64(0.2185533764103422), np.float64(0.21349827161420523), np.float64(0.2520415334275983)]"
SS27,10,Start10,Stop10,355908.53664312145,355913.53803071316,4.0,11.0,3,11.0,True,"[np.float64(0.24719239889834851), np.float64(0.30021396393293576), np.float64(0.19248804101925035), np.float64(0.3501035255807437), np.float64(0.2770900627325316), np.float64(0.23544221330140774)]"
SS27,11,Start11,Stop11,355920.1495363345,355925.3433415297,4.0,7.5,4,7.5,True,"[np.float64(0.2688529380175234), np.float64(0.16730566418858556), np.float64(0.27326337313487503), np.float64(0.17691519544183157), np.float64(0.3231262252885481), np.float64(0.22486582964775423)]"
SS27,12,Start12,Stop12,355931.9491137509,355936.95056894264,4.0,8.5,3,11.0,False,"[np.float64(0.20668766337468186), np.float64(0.23438807663668618), np.float64(0.24572766085670888), np.float64(0.3404079114381708), np.float64(0.20657698848294825), np.float64(0.3164393834407922)]"
SS27,13,Start13,Stop13,355943.55362586374,355948.5602783556,4.0,7.0,0,7.0,True,"[np.float64(0.32820150896990374), np.float64(0.20472367707205613), np.float64(0.27150416029192154), np.float64(0.21895038349991774), np.float64(0.25194655326939636), np.float64(0.23611750088749117)]"
SS27,14,Start14,Stop14,355955.17186987685,355960.19822836906,4.0,8.0,1,8.0,True,"[np.float64(0.29105817571362097), np.float64(0.31679868494198826), np.float64(0.31243965205474533), np.float64(0.2125199041171511), np.float64(0.30280900561864016), np.float64(0.18050609017696334)]"
SS27,15,Start15,Stop15,355966.76539138955,355971.76859908126,4.0,9.0,4,7.5,False,"[np.float64(0.26793672736463314), np.float64(0.21284057099510306), np.float64(0.255387873768003), np.float64(0.3095253119680227), np.float64(0.32333280851291646), np.float64(0.20873900427680048)]"
SS27,16,Start16,Stop16,355978.3729802025,355983.3766436942,4.0,11.0,3,11.0,True,"[np.float64(0.23387377923224734), np.float64(0.20959592843741087), np.float64(0.2261913998793435), np.float64(0.3950714109294299), np.float64(0.30464035276926976), np.float64(0.2556582536934674)]"
SS27,17,Start17,Stop17,355989.98714391544,355994.9815890071,4.0,7.5,4,7.5,True,"[np.float64(0.2846120026117718), np.float64(0.2600302692375199), np.float64(0.21659219801787774), np.float64(0.2770837761066976), np.float64(0.2882434711697732), np.float64(0.24715043720736404)]"
SS27,18,Start18,Stop18,356001.5855274282,356006.59010272,4.0,8.5,5,8.5,True,"[np.float64(0.28613181362238005), np.float64(0.24942672685348952), np.float64(0.1971830152423498), np.float64(0.32012124449700946), np.float64(0.2778080280365044), np.float64(0.3887746438456095)]"
SS27,19,Start19,Stop19,356013.19352844113,356018.19478053285,4.0,7.0,4,7.5,False,"[np.float64(0.3265282923143969), np.float64(0.24994041223388397), np.float64(0.2558431917104584), np.float64(0.17210892991782847), np.float64(0.3584481822689426), np.float64(0.20367252183575157)]"
SS27,20,Start20,Stop20,356024.8106068542,356029.8008046458,4.0,8.0,1,8.0,True,"[np.float64(0.27505333932767856), np.float64(0.499668777797577), np.float64(0.21548351130330606), np.float64(0.2821276550387638), np.float64(0.1967064319200175), np.float64(0.3225256864895603)]"
SS27,21,Start21,Stop21,356036.408520267,356041.4116923588,4.0,9.0,2,9.0,True,"[np.float64(0.2936178552872757), np.float64(0.2673785912349618), np.float64(0.4819603582621606), np.float64(0.24110837018790401), np.float64(0.27137703206941766), np.float64(0.2612512983240251)]"
SS27,22,Start22,Stop22,356048.0142503798,356053.01447977155,4.0,11.0,3,11.0,True,"[np.float64(0.2510135974357031), np.float64(0.288815652973289), np.float64(0.19123468554913284), np.float64(0.3759277609709437), np.float64(0.20153566433420533), np.float64(0.1869678711127715)]"
SS27,23,Start23,Stop23,356059.6207791928,356064.6187194844,4.0,7.5,4,7.5,True,"[np.float64(0.279731041920912), np.float64(0.24585727867672538), np.float64(0.2606344344788606), np.float64(0.27259678894816125), np.float64(0.3121368909744256), np.float64(0.29037733949300437)]"
SS27,24,Start24,Stop24,356071.2245203056,356076.2295545974,4.0,8.5,5,8.5,True,"[np.float64(0.22697326972940288), np.float64(0.26787756316362027), np.float64(0.24431029388820275), np.float64(0.2569854369116144), np.float64(0.27073980319348606), np.float64(0.33602431364392743)]"
SS28,1,Start1,Stop1,358325.16908678564,358330.1001626489,4.0,7.0,0,7.0,True,"[np.float64(0.5359715727808856), np.float64(0.27778033445925826), np.float64(0.27632485932930717), np.float64(0.2865508297704803), np.float64(0.2662564056605215), np.float64(0.26318697241602823)]"
SS28,2,Start2,Stop2,358336.9020667742,358341.8925182395,4.0,8.0,1,8.0,True,"[np.float64(0.24469851207870263), np.float64(0.570841009460537), np.float64(0.28209877813712747), np.float64(0.2397597032263381), np.float64(0.270083442333389), np.float64(0.22145293429135576)]"
SS28,3,Start3,Stop3,358348.5071747586,358353.68176552997,4.0,9.0,2,9.0,True,"[np.float64(0.2664448542461472), np.float64(0.3343239422096439), np.float64(0.5535539451451509), np.float64(0.2621196306239786), np.float64(0.3344664396614575), np.float64(0.2427872300395682)]"
SS28,4,Start4,Stop4,358360.28237704857,358365.2877362144,4.0,11.0,3,11.0,True,"[np.float64(0.24898858009482422), np.float64(0.2924787364704434), np.float64(0.2919802754009462), np.float64(0.5397064710701727), np.float64(0.28083883078388433), np.float64(0.21120581998079863)]"
SS28,5,Start5,Stop5,358371.8854109329,358376.9129219994,4.0,7.5,4,7.5,True,"[np.float64(0.2629047216886043), np.float64(0.26489145837682354), np.float64(0.24731002447928013), np.float64(0.1946647264889227), np.float64(0.6023458412220655), np.float64(0.2578528551821524)]"
SS28,6,Start6,Stop6,358383.65910672286,358388.6642242886,4.0,8.5,5,8.5,True,"[np.float64(0.25337009423321794), np.float64(0.21728514400947732), np.float64(0.2093939960504125), np.float64(0.2254753322170451), np.float64(0.269080414182498), np.float64(0.4805957727615332)]"
SS28,7,Start7,Stop7,358395.288600308,358400.2497956723,4.0,7.0,0,7.0,True,"[np.float64(0.42923199279679897), np.float64(0.28452127722716586), np.float64(0.3311375932967886), np.float64(0.23096167224525377), np.float64(0.31997422830601613), np.float64(0.2669882518374663)]"
SS28,8,Start8,Stop8,358406.8577906912,358411.8490904565,4.0,8.0,1,8.0,True,"[np.float64(0.2566314467169072), np.float64(0.47185231083011453), np.float64(0.25123605806776955), np.float64(0.20617361620549332), np.float64(0.30859874276876503), np.float64(0.2965342324758306)]"
SS28,9,Start9,Stop9,358418.6382930814,358423.6359260469,4.0,9.0,2,9.0,True,"[np.float64(0.29781460612398775), np.float64(0.249322413944614), np.float64(0.5178847201631296), np.float64(0.22614215324151388), np.float64(0.3046290994319965), np.float64(0.2921016908773822)]"
SS28,10,Start10,Stop10,358430.2337332655,358435.23410173104,4.0,11.0,3,11.0,True,"[np.float64(0.23101830269671192), np.float64(0.2592401871776275), np.float64(0.25886947062160753), np.float64(0.5689695639414111), np.float64(0.32052235439038607), np.float64(0.2252988262843511)]"
SS28,11,Start11,Stop11,358442.02768895606,358447.02693022165,4.0,7.5,4,7.5,True,"[np.float64(0.27872387791115555), np.float64(0.17167319290529554), np.float64(0.2535552576826873), np.float64(0.22173351511665343), np.float64(0.4670813082313033), np.float64(0.22956022785819294)]"
SS28,12,Start12,Stop12,358453.62015624,358458.6197021056,4.0,8.5,5,8.5,True,"[np.float64(0.28182065350071384), np.float64(0.17059500565099467), np.float64(0.2649782486475201), np.float64(0.221802840389795), np.float64(0.22038809855905955), np.float64(0.5266883373593567)]"
SS28,13,Start13,Stop13,358465.4148351307,358470.4263723967,4.0,7.0,0,7.0,True,"[np.float64(0.5147607870006153), np.float64(0.2281549216760022), np.float64(0.3143475355702215), np.float64(0.24516968714178225), np.float64(0.269968659550621), np.float64(0.23240485731621907)]"
SS28,14,Start14,Stop14,358477.01797601493,358482.03061598097,4.0,8.0,1,8.0,True,"[np.float64(0.22305553493877828), np.float64(0.511337289117786), np.float64(0.26236139686681303), np.float64(0.20855009209079997), np.float64(0.3331599720374621), np.float64(0.2757538195453288)]"
SS28,15,Start15,Stop15,358488.6070938988,358493.60624446435,4.0,9.0,2,9.0,True,"[np.float64(0.22212089257672243), np.float64(0.2749444160801792), np.float64(0.5514857732051274), np.float64(0.24385093141765435), np.float64(0.4234883360330447), np.float64(0.22652389360962558)]"
SS28,16,Start16,Stop16,358500.20809448307,358505.2040714485,4.0,11.0,3,11.0,True,"[np.float64(0.2924867555303762), np.float64(0.3349062958865469), np.float64(0.2535284560698099), np.float64(0.5111754359744751), np.float64(0.4265490197918283), np.float64(0.24184303391557252)]"
SS28,17,Start17,Stop17,358511.99798437353,358516.99497823906,4.0,7.5,4,7.5,True,"[np.float64(0.25539256302630625), np.float64(0.22572767462692894), np.float64(0.25157732240476455), np.float64(0.1874643707729635), np.float64(0.5558406793979944), np.float64(0.24615063429050185)]"
SS28,18,Start18,Stop18,358523.5962806577,358528.59335892316,4.0,8.5,5,8.5,True,"[np.float64(0.2709966356573153), np.float64(0.24022725749153553), np.float64(0.24658304957314767), np.float64(0.23438576354099816), np.float64(0.3029272939799233), np.float64(0.6138544116673891)]"
SS28,19,Start19,Stop19,358535.19739494193,358540.1935191074,4.0,7.0,0,7.0,True,"[np.float64(0.4419369678738918), np.float64(0.252596680561065), np.float64(0.2801734909946985), np.float64(0.23912264102824413), np.float64(0.2721416740164372), np.float64(0.2648351305729912)]"
SS28,20,Start20,Stop20,358546.79035752587,358551.7833047912,4.0,8.0,1,8.0,True,"[np.float64(0.26000674644454175), np.float64(0.600627091666114), np.float64(0.2955891746845678), np.float64(0.2472074834360907), np.float64(0.29290869916843704), np.float64(0.23426126829928512)]"
SS28,21,Start21,Stop21,358558.38623040996,358563.3855411755,4.0,9.0,2,9.0,True,"[np.float64(0.23431747968756717), np.float64(0.264051115089043), np.float64(0.5389338669849736), np.float64(0.1689359943411663), np.float64(0.2875318380324382), np.float64(0.26084107028526776)]"
SS28,22,Start22,Stop22,358570.19600350107,358575.1901451665,4.0,11.0,3,11.0,True,"[np.float64(0.23313303408780792), np.float64(0.2968150580826833), np.float64(0.22615198460606686), np.float64(0.510154619511742), np.float64(0.30081433690143355), np.float64(0.23426213025491457)]"
SS28,23,Start23,Stop23,358581.77596778463,358586.7835851505,4.0,7.5,4,7.5,True,"[np.float64(0.21028320993741084), np.float64(0.28068304869966326), np.float64(0.21763923180259775), np.float64(0.25935409963511863), np.float64(0.5121065956929788), np.float64(0.27923194894004083)]"
SS28,24,Start24,Stop24,358593.38849046925,358598.37666623446,4.0,8.5,5,8.5,True,"[np.float64(0.2393477232176881), np.float64(0.23815753276691373), np.float64(0.24975675445862608), np.float64(0.19491448923681515), np.float64(0.2793932546403627), np.float64(0.5232053307055462)]"
SS29,1,Start1,Stop1,358797.9944218887,358802.99861067405,4.0,7.0,0,7.0,True,"[np.float64(0.5407501407045467), np.float64(0.24757127932418202), np.float64(0.23878148708194571), np.float64(0.2901777938901075), np.float64(0.3510187909379322), np.float64(0.21436378378644508)]"
SS29,2,Start2,Stop2,358809.6162513547,358814.5934549401,4.0,8.0,1,8.0,True,"[np.float64(0.2053576805941801), np.float64(0.49431249330156446), np.float64(0.23552602549815727), np.float64(0.21694951672885443), np.float64(0.3021215088460402), np.float64(0.2801538092029091)]"
SS29,3,Start3,Stop3,358821.1973491208,358826.20225670614,4.0,9.0,2,9.0,True,"[np.float64(0.3051698352409088), np.float64(0.27690985433728377), np.float64(0.5635081430154222), np.float64(0.24504539505350467), np.float64(0.31013288736533523), np.float64(0.2793566284791987)]"
SS29,4,Start4,Stop4,358832.9933091863,358837.9970959716,4.0,11.0,3,11.0,True,"[np.float64(0.27351228844212905), np.float64(0.3515016383284134), np.float64(0.2870297845779416), np.float64(0.5651989096922686), np.float64(0.2092718468466008), np.float64(0.2283140108544678)]"
SS29,5,Start5,Stop5,358844.5990473523,358849.6027631377,4.0,7.5,4,7.5,True,"[np.float64(0.26495541964418856), np.float64(0.26773030981845103), np.float64(0.27492899595878345), np.float64(0.21228215630609218), np.float64(0.5167484931680367), np.float64(0.2107305672658067)]"
SS29,6,Start6,Stop6,358856.1930679184,358861.19245850376,4.0,8.5,5,8.5,True,"[np.float64(0.2787785947432915), np.float64(0.24550226086469404), np.float64(0.15815931529763244), np.float64(0.23253827828920082), np.float64(0.22352568238505743), np.float64(0.6364039034319366)]"
SS29,7,Start7,Stop7,358867.82770658436,358872.7954265698,4.0,7.0,0,7.0,True,"[np.float64(0.4591258673112576), np.float64(0.22451931617239881), np.float64(0.3114954375788174), np.float64(0.22641256234373383), np.float64(0.26126069655193146), np.float64(0.23447399891109402)]"
SS29,8,Start8,Stop8,358879.3964338505,358884.3941833359,4.0,8.0,1,8.0,True,"[np.float64(0.24746155578197346), np.float64(0.5934859448845539), np.float64(0.2703999729703425), np.float64(0.2469277369449683), np.float64(0.2876228703741782), np.float64(0.24549044313557417)]"
SS29,9,Start9,Stop9,358890.99514171656,358895.9933533019,4.0,9.0,2,9.0,True,"[np.float64(0.24000120984183873), np.float64(0.2147642908315595), np.float64(0.6606538718079629), np.float64(0.19291206840973354), np.float64(0.2582722834961112), np.float64(0.23796800173451746)]"
SS29,10,Start10,Stop10,358902.796695282,358907.8061011674,4.0,11.0,3,11.0,True,"[np.float64(0.2163416695560097), np.float64(0.3445053531638866), np.float64(0.3032175931046894), np.float64(0.5582035298494681), np.float64(0.35665866903195204), np.float64(0.2584882192480906)]"
SS29,11,Start11,Stop11,358914.403009448,358919.39834543347,4.0,7.5,4,7.5,True,"[np.float64(0.3158121090766663), np.float64(0.3379683272629041), np.float64(0.2236056369661182), np.float64(0.2135520637067811), np.float64(0.5767925418064799), np.float64(0.20406515452372184)]"
SS29,12,Start12,Stop12,358925.9945303141,358931.00021199946,4.0,8.5,5,8.5,True,"[np.float64(0.2881035864248684), np.float64(0.2804527837066773), np.float64(0.2710662417343051), np.float64(0.26098248131167695), np.float64(0.28682613343171015), np.float64(0.5941729965324741)]"
SS29,13,Start13,Stop13,358937.6028628801,358942.6042562655,4.0,7.0,0,7.0,True,"[np.float64(0.5305367006309588), np.float64(0.2721793794748308), np.float64(0.3539344395278653), np.float64(0.2259027696344848), np.float64(0.30476051118057546), np.float64(0.18579080164098036)]"
SS29,14,Start14,Stop14,358949.2063023462,358954.1973888316,4.0,8.0,1,8.0,True,"[np.float64(0.2504972370806546), np.float64(0.6129176019674113), np.float64(0.21969701314406778), np.float64(0.18668972496986191), np.float64(0.3178440781895167), np.float64(0.26143504047089633)]"
SS29,15,Start15,Stop15,358960.80422431225,358965.79742149764,4.0,9.0,2,9.0,True,"[np.float64(0.2844320183320283), np.float64(0.22950347175982627), np.float64(0.6113489492851675), np.float64(0.24250527364296817), np.float64(0.2986353175911214), np.float64(0.22493636624640884)]"
SS29,16,Start16,Stop16,358972.59766287776,358977.5962504631,4.0,11.0,3,11.0,True,"[np.float64(0.28900317380906415), np.float64(0.2972907106097557), np.float64(0.2633363865837603), np.float64(0.5889139117045675), np.float64(0.3102937663080915), np.float64(0.24446297406783046)]"
SS29,17,Start17,Stop17,358984.2004292438,358989.20973382914,4.0,7.5,4,7.5,True,"[np.float64(0.31484392545846096), np.float64(0.2077330433794654), np.float64(0.21109577109770458), np.float64(0.2877495745237409), np.float64(0.5802911744905681), np.float64(0.2670818129070393)]"
SS29,18,Start18,Stop18,358995.8041184098,359000.7995045952,4.0,8.5,5,8.5,True,"[np.float64(0.316588597052657), np.float64(0.2868056743906567), np.float64(0.22547189094544098), np.float64(0.22099711193631275), np.float64(0.27427738594592926), np.float64(0.592956815011187)]"
SS29,19,Start19,Stop19,359007.40009817586,359012.39972356125,4.0,7.0,0,7.0,True,"[np.float64(0.5256392002908078), np.float64(0.28605489712209364), np.float64(0.3416441417409004), np.float64(0.21894990088281102), np.float64(0.295220892522852), np.float64(0.250308067873631)]"
SS29,20,Start20,Stop20,359019.0108356419,359024.0023447273,4.0,8.0,1,8.0,True,"[np.float64(0.2611130249527416), np.float64(0.5549418471802219), np.float64(0.22656863221665088), np.float64(0.286890704864513), np.float64(0.2763114026234789), np.float64(0.25733459268239994)]"
SS29,21,Start21,Stop21,359030.60898790794,359035.6080689933,4.0,9.0,2,9.0,True,"[np.float64(0.29829346711814425), np.float64(0.294427099740595), np.float64(0.5444344547481154), np.float64(0.20649085872087933), np.float64(0.2637450373926486), np.float64(0.2568093552979623)]"
