subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos,preproc
SS31,21,Start21,Stop21,493018.8549445325,493024.05809088325,4.0,9.0,2,9.0,True,"[np.float64(0.30240624336891025), np.float64(0.1757998356029829), np.float64(0.3661564135524726), np.float64(0.26125637429094384), np.float64(0.3060495816751457), np.float64(0.17290296794448598)]",robust_detrend+sns+bandpass
SS31,22,Start22,Stop22,493030.6732894478,493035.66095709644,4.0,11.0,3,11.0,True,"[np.float64(0.24142322131468286), np.float64(0.269074146861033), np.float64(0.21783298950686192), np.float64(0.36912811079352387), np.float64(0.32715964354002164), np.float64(0.33790921111334177)]",robust_detrend+sns+bandpass
SS31,23,Start23,Stop23,493042.2621973609,493047.46727391164,4.0,7.5,4,7.5,True,"[np.float64(0.29905707038858464), np.float64(0.27651680900956616), np.float64(0.20808391203709184), np.float64(0.2132865473116728), np.float64(0.5813487018786825), np.float64(0.23309146322712085)]",robust_detrend+sns+bandpass
SS31,24,Start24,Stop24,493054.063555776,493059.0681030248,4.0,8.5,5,8.5,True,"[np.float64(0.26186839958303326), np.float64(0.25954006655061096), np.float64(0.23535952304929242), np.float64(0.19158547569136494), np.float64(0.2484463048492319), np.float64(0.4492830399066491)]",robust_detrend+sns+bandpass
SS32,1,Start1,Stop1,493188.8937628993,493193.9045922302,4.0,7.0,0,7.0,True,"[np.float64(0.44377722763928285), np.float64(0.2646161004209403), np.float64(0.2980513433074656), np.float64(0.21212693091936416), np.float64(0.3365502197042278), np.float64(0.23044093194249515)]",robust_detrend+sns+bandpass
SS32,2,Start2,Stop2,493200.5093219028,493205.4974858332,4.0,8.0,1,8.0,True,"[np.float64(0.30026378604172205), np.float64(0.4706908963485161), np.float64(0.21591649173051913), np.float64(0.2553056970846104), np.float64(0.23668071998837473), np.float64(0.2367401096386518)]",robust_detrend+sns+bandpass
SS32,3,Start3,Stop3,493212.1330408066,493217.1072643366,4.0,9.0,3,11.0,False,"[np.float64(0.23428924133898596), np.float64(0.24241938904408145), np.float64(0.2498364378443195), np.float64(0.3054807483834216), np.float64(0.2699476494205639), np.float64(0.22491287799974363)]",robust_detrend+sns+bandpass
SS32,4,Start4,Stop4,493223.9101129144,493228.9048982449,4.0,11.0,4,7.5,False,"[np.float64(0.22150336811810684), np.float64(0.2581845015590101), np.float64(0.18650292458646556), np.float64(0.27178361108626076), np.float64(0.28139952810468544), np.float64(0.2021956324100765)]",robust_detrend+sns+bandpass
SS32,5,Start5,Stop5,493235.51056811755,493240.51504844835,4.0,7.5,4,7.5,True,"[np.float64(0.2503503486417121), np.float64(0.28330813709624475), np.float64(0.22481565324454925), np.float64(0.25735480673727457), np.float64(0.42793024457247103), np.float64(0.25688896019432533)]",robust_detrend+sns+bandpass
SS32,6,Start6,Stop6,493247.31132312596,493252.3140523567,4.0,8.5,5,8.5,True,"[np.float64(0.2542402923122549), np.float64(0.2358269664361222), np.float64(0.22919525667825985), np.float64(0.22624463691668997), np.float64(0.32971926657967066), np.float64(0.403690343541511)]",robust_detrend+sns+bandpass
SS32,7,Start7,Stop7,493259.1341680349,493264.11937526515,4.0,7.0,0,7.0,True,"[np.float64(0.49803483289760336), np.float64(0.34517659536937617), np.float64(0.21906266850784306), np.float64(0.22315693251437085), np.float64(0.2766411315744891), np.float64(0.2154492655739831)]",robust_detrend+sns+bandpass
SS32,8,Start8,Stop8,493270.7204354377,493275.7257368685,4.0,8.0,1,8.0,True,"[np.float64(0.30321079759293845), np.float64(0.4810297356018254), np.float64(0.2605096184390498), np.float64(0.21023887088121185), np.float64(0.29984115871267586), np.float64(0.23371331380648463)]",robust_detrend+sns+bandpass
SS32,9,Start9,Stop9,493282.53272784635,493287.32476877165,4.0,9.0,2,9.0,True,"[np.float64(0.27845547555491623), np.float64(0.2717729492666141), np.float64(0.4044090240700825), np.float64(0.2566748418215548), np.float64(0.26579843521780033), np.float64(0.22582129386208613)]",robust_detrend+sns+bandpass
SS32,10,Start10,Stop10,493294.12510324933,493299.13059648016,4.0,11.0,3,11.0,True,"[np.float64(0.31327001931249926), np.float64(0.28710547269847037), np.float64(0.24596351196557195), np.float64(0.3405964149182086), np.float64(0.3038227035279021), np.float64(0.26195646915171056)]",robust_detrend+sns+bandpass
SS32,11,Start11,Stop11,493305.7342267527,493310.75346448395,4.0,7.5,4,7.5,True,"[np.float64(0.2690604224193223), np.float64(0.25440924003257176), np.float64(0.1832812337360351), np.float64(0.24067286257391715), np.float64(0.5272046824563107), np.float64(0.20451755330489166)]",robust_detrend+sns+bandpass
SS32,12,Start12,Stop12,493317.33591695596,493322.5342834918,4.0,8.5,5,8.5,True,"[np.float64(0.23658261574043607), np.float64(0.31292804213253644), np.float64(0.2844103230283349), np.float64(0.20667857977482762), np.float64(0.3147471388259668), np.float64(0.45848350656349757)]",robust_detrend+sns+bandpass
SS32,13,Start13,Stop13,493329.1371322643,493334.13979779504,4.0,7.0,4,7.5,False,"[np.float64(0.3372575596755926), np.float64(0.3521615787875949), np.float64(0.2570685612228784), np.float64(0.25921766402730595), np.float64(0.38682814004567245), np.float64(0.2378092719156775)]",robust_detrend+sns+bandpass
SS32,14,Start14,Stop14,493340.74856216775,493345.7440136983,4.0,8.0,1,8.0,True,"[np.float64(0.27796774533175744), np.float64(0.3734935293364405), np.float64(0.24829316951040825), np.float64(0.24238562063603736), np.float64(0.32833992683062857), np.float64(0.2301940013886608)]",robust_detrend+sns+bandpass
SS32,15,Start15,Stop15,493352.54703587614,493357.5475526068,4.0,9.0,1,8.0,False,"[np.float64(0.274575403257384), np.float64(0.3850093714055323), np.float64(0.3696314879491334), np.float64(0.1882158191262349), np.float64(0.2911784966831645), np.float64(0.23451494559585465)]",robust_detrend+sns+bandpass
SS32,16,Start16,Stop16,493364.15303587937,493369.15244091005,4.0,11.0,3,11.0,True,"[np.float64(0.24440221985559943), np.float64(0.3192204072010429), np.float64(0.18395952640417854), np.float64(0.3993684874097908), np.float64(0.2630213561175924), np.float64(0.2934130308196872)]",robust_detrend+sns+bandpass
SS32,17,Start17,Stop17,493375.9826002885,493381.01493412006,4.0,7.5,4,7.5,True,"[np.float64(0.2603674388224487), np.float64(0.2499162525856338), np.float64(0.20477407358005628), np.float64(0.2677875154841011), np.float64(0.3291975113182619), np.float64(0.2288827743264446)]",robust_detrend+sns+bandpass
SS32,18,Start18,Stop18,493387.592530092,493392.56253262184,4.0,8.5,5,8.5,True,"[np.float64(0.23767264548109823), np.float64(0.2482415997924776), np.float64(0.24318001191822375), np.float64(0.21078972687813752), np.float64(0.2522142801962829), np.float64(0.4414310577354856)]",robust_detrend+sns+bandpass
SS32,19,Start19,Stop19,493399.36250319955,493404.17224752525,4.0,7.0,0,7.0,True,"[np.float64(0.40735003329521596), np.float64(0.28694191383789935), np.float64(0.1901598537546951), np.float64(0.2488685638366371), np.float64(0.22464497545163123), np.float64(0.21182499031628205)]",robust_detrend+sns+bandpass
SS32,20,Start20,Stop20,493410.96865140286,493415.9707295336,4.0,8.0,1,8.0,True,"[np.float64(0.2903509234077626), np.float64(0.45844419134645403), np.float64(0.23449609244206066), np.float64(0.29375481575913265), np.float64(0.3374087271619237), np.float64(0.2144100972676779)]",robust_detrend+sns+bandpass
SS32,21,Start21,Stop21,493422.5797034063,493427.58204983704,4.0,9.0,2,9.0,True,"[np.float64(0.335441732755451), np.float64(0.19495195990114986), np.float64(0.40890594157690924), np.float64(0.35099945791696635), np.float64(0.3062860996040443), np.float64(0.20865152082849373)]",robust_detrend+sns+bandpass
SS32,22,Start22,Stop22,493434.3771103146,493439.1806588401,4.0,11.0,0,7.0,False,"[np.float64(0.33527514150090104), np.float64(0.24980611762571822), np.float64(0.2530874619668997), np.float64(0.2416284244918003), np.float64(0.2719483983376235), np.float64(0.2746595897495675)]",robust_detrend+sns+bandpass
SS32,23,Start23,Stop23,493445.9829268179,493450.98302504857,4.0,7.5,4,7.5,True,"[np.float64(0.23867435076101332), np.float64(0.2568164734109451), np.float64(0.2613048973677049), np.float64(0.22511636447538594), np.float64(0.5282734564632419), np.float64(0.19544450415953515)]",robust_detrend+sns+bandpass
SS32,24,Start24,Stop24,493457.7957992266,493462.60641735233,4.0,8.5,5,8.5,True,"[np.float64(0.37439311748527515), np.float64(0.24191954130227988), np.float64(0.19490797130800083), np.float64(0.24801508441838455), np.float64(0.2901456709508361), np.float64(0.4550796725240736)]",robust_detrend+sns+bandpass
SS33,1,Start1,Stop1,181595.52054031313,181600.5167649386,4.0,7.0,0,7.0,True,"[np.float64(0.36042426446175446), np.float64(0.264485375601198), np.float64(0.18278874752688354), np.float64(0.27401696072895787), np.float64(0.30401044061335736), np.float64(0.25308869356620495)]",robust_detrend+sns+bandpass
SS33,2,Start2,Stop2,181607.31829727328,181612.3191709988,4.0,8.0,1,8.0,True,"[np.float64(0.30679668690618556), np.float64(0.3251586696013239), np.float64(0.28255326919108825), np.float64(0.2711236469327238), np.float64(0.2937910314932556), np.float64(0.30612627342055604)]",robust_detrend+sns+bandpass
SS33,3,Start3,Stop3,181618.92724443247,181623.92652275797,4.0,9.0,0,7.0,False,"[np.float64(0.3683518003930614), np.float64(0.2036023638844073), np.float64(0.3546812559968991), np.float64(0.1831452104059051), np.float64(0.2299766473483622), np.float64(0.19100568232398146)]",robust_detrend+sns+bandpass
SS33,4,Start4,Stop4,181630.54347499172,181635.52955871716,4.0,11.0,4,7.5,False,"[np.float64(0.24077961712693713), np.float64(0.23040724032883628), np.float64(0.2404221783358058), np.float64(0.3312077810792892), np.float64(0.3375038379551576), np.float64(0.23158456382812398)]",robust_detrend+sns+bandpass
SS33,5,Start5,Stop5,181642.13741275086,181647.13796777633,4.0,7.5,4,7.5,True,"[np.float64(0.24787010417091024), np.float64(0.21330413871112291), np.float64(0.21093003194307083), np.float64(0.27382649367015), np.float64(0.48755851687228763), np.float64(0.21167952453162245)]",robust_detrend+sns+bandpass
